,main_temp,main_pressure,No.24_temp
15653,131.0,-14.462,338.0
15654,130.0,-14.486,332.0
15655,129.0,-14.51,330.0
15656,131.0,-14.491,334.0
15657,129.0,-14.457,343.0
15658,130.0,-14.427,350.0
15659,130.0,-14.432,351.0
15660,129.0,-14.462,349.0
15661,131.0,-14.447,346.0
15662,129.0,-14.418,340.0
15663,130.0,-14.427,340.0
15664,129.0,-14.413,343.0
15665,130.0,-14.422,344.0
15666,131.0,-14.432,340.0
15667,129.0,-14.408,339.0
15668,130.0,-14.398,336.0
15669,129.0,-14.422,332.0
15670,131.0,-14.413,325.0
15671,130.0,-14.447,327.0
15672,129.0,-14.457,336.0
15673,130.0,-14.471,337.0
15674,129.0,-14.476,334.0
15675,131.0,-14.486,331.0
15676,129.0,-14.505,331.0
15677,130.0,-14.471,332.0
15678,132.0,-14.52,336.0
15679,131.0,-14.501,338.0
15680,130.0,-14.486,338.0
15681,131.0,-14.486,338.0
15682,131.0,-14.476,339.0
15683,130.0,-14.491,339.0
15684,131.0,-14.476,335.0
15685,131.0,-14.476,335.0
15686,132.0,-14.427,334.0
15687,130.0,-14.437,335.0
15688,130.0,-14.452,334.0
15689,132.0,-14.437,335.0
15690,130.0,-14.505,337.0
15691,130.0,-14.457,334.0
15692,130.0,-14.515,333.0
15693,130.0,-14.549,332.0
15694,132.0,-14.53,333.0
15695,130.0,-14.564,332.0
15696,130.0,-14.545,337.0
15697,131.0,-14.54,338.0
15698,131.0,-14.54,334.0
15699,132.0,-14.505,334.0
15700,130.0,-14.491,335.0
15701,130.0,-14.505,336.0
15702,131.0,-14.457,341.0
15703,132.0,-14.442,346.0
15704,133.0,-14.437,349.0
15705,131.0,-14.393,350.0
15706,132.0,-14.437,349.0
15707,132.0,-14.398,349.0
15708,132.0,-14.398,351.0
15709,132.0,-14.422,353.0
15710,131.0,-14.447,356.0
15711,132.0,-14.442,357.0
15712,133.0,-14.442,356.0
15713,132.0,-14.447,356.0
15714,132.0,-14.462,354.0
15715,130.0,-14.447,356.0
15716,132.0,-14.466,356.0
15717,132.0,-14.427,351.0
15718,130.0,-14.466,346.0
15719,131.0,-14.418,345.0
15720,131.0,-14.418,347.0
15721,130.0,-14.427,346.0
15722,130.0,-14.442,345.0
15723,130.0,-14.388,344.0
15724,131.0,-14.383,341.0
15725,130.0,-14.369,342.0
15726,130.0,-14.369,343.0
15727,131.0,-14.379,352.0
15728,130.0,-14.364,352.0
15729,129.0,-14.32,347.0
15730,129.0,-14.305,351.0
15731,131.0,-14.256,355.0
15732,131.0,-14.232,358.0
15733,131.0,-14.261,360.0
15734,130.0,-14.188,362.0
15735,132.0,-14.154,360.0
15736,131.0,-14.203,360.0
15737,131.0,-14.168,364.0
15738,132.0,-14.183,367.0
15739,133.0,-14.208,366.0
15740,132.0,-14.164,361.0
15741,132.0,-14.164,361.0
15742,134.0,-14.144,364.0
15743,133.0,-14.105,368.0
15744,133.0,-14.115,364.0
15745,135.0,-14.115,362.0
15746,135.0,-14.115,362.0
15747,135.0,-14.134,364.0
15748,134.0,-14.095,370.0
15749,135.0,-14.09,371.0
15750,135.0,-14.139,375.0
15751,135.0,-14.139,377.0
15752,137.0,-14.149,377.0
15753,137.0,-14.144,384.0
15754,137.0,-14.115,396.0
15755,138.0,-14.125,406.0
15756,137.0,-14.11,399.0
15757,137.0,-14.12,381.0
15758,137.0,-14.154,377.0
15759,138.0,-14.159,378.0
15760,137.0,-14.168,378.0
15761,139.0,-14.188,375.0
15762,137.0,-14.232,367.0
15763,138.0,-14.281,368.0
15764,136.0,-14.266,366.0
15765,138.0,-14.305,365.0
15766,136.0,-14.364,367.0
15767,137.0,-14.339,371.0
15768,137.0,-14.339,375.0
15769,134.0,-14.364,376.0
15770,136.0,-14.379,381.0
15771,135.0,-14.354,387.0
15772,135.0,-14.354,389.0
15773,133.0,-14.344,395.0
15774,135.0,-14.349,406.0
15775,133.0,-14.325,412.0
15776,134.0,-14.261,409.0
15777,133.0,-14.232,409.0
15778,134.0,-14.217,406.0
15779,133.0,-14.203,397.0
15780,132.0,-14.188,390.0
15781,133.0,-14.203,389.0
15782,133.0,-14.193,394.0
15783,134.0,-14.237,400.0
15784,132.0,-14.232,402.0
15785,133.0,-14.276,400.0
15786,132.0,-14.3,398.0
15787,132.0,-14.291,395.0
15788,133.0,-14.305,396.0
15789,132.0,-14.315,401.0
15790,133.0,-14.295,401.0
15791,132.0,-14.31,399.0
15792,132.0,-14.32,401.0
15793,133.0,-14.295,397.0
15794,133.0,-14.276,391.0
15795,132.0,-14.276,388.0
15796,133.0,-14.266,391.0
15797,133.0,-14.242,386.0
15798,133.0,-14.247,380.0
15799,133.0,-14.212,383.0
15800,132.0,-14.198,393.0
15801,132.0,-14.203,395.0
15802,133.0,-14.237,396.0
15803,132.0,-14.227,402.0
15804,132.0,-14.261,407.0
15805,132.0,-14.227,409.0
15806,134.0,-14.247,407.0
15807,134.0,-14.256,406.0
15808,134.0,-14.256,406.0
15809,134.0,-14.266,405.0
15810,134.0,-14.256,402.0
15811,132.0,-14.261,403.0
15812,132.0,-14.266,405.0
15813,133.0,-14.266,402.0
15814,134.0,-14.261,394.0
15815,133.0,-14.286,393.0
15816,133.0,-14.261,399.0
15817,133.0,-14.295,400.0
15818,133.0,-14.305,402.0
15819,134.0,-14.325,400.0
15820,134.0,-14.33,400.0
15821,133.0,-14.32,404.0
15822,132.0,-14.315,404.0
15823,132.0,-14.325,404.0
15824,133.0,-14.32,408.0
15825,134.0,-14.349,406.0
15826,134.0,-14.315,408.0
15827,134.0,-14.325,410.0
15828,134.0,-14.3,410.0
15829,134.0,-14.305,402.0
15830,134.0,-14.295,403.0
15831,134.0,-14.295,409.0
15832,132.0,-14.32,412.0
15833,133.0,-14.354,407.0
15834,132.0,-14.359,407.0
15835,132.0,-14.374,399.0
15836,132.0,-14.398,398.0
15837,132.0,-14.496,404.0
15838,133.0,-14.466,410.0
15839,133.0,-14.462,406.0
15840,131.0,-14.505,399.0
15841,132.0,-14.51,396.0
15842,133.0,-14.53,392.0
15843,133.0,-14.491,389.0
15844,131.0,-14.476,391.0
15845,133.0,-14.466,399.0
15846,133.0,-14.471,405.0
15847,133.0,-14.505,394.0
15848,133.0,-14.496,391.0
15849,131.0,-14.476,395.0
15850,132.0,-14.476,398.0
15851,132.0,-14.442,399.0
15852,134.0,-14.457,403.0
15853,134.0,-14.462,407.0
15854,132.0,-14.442,412.0
15855,133.0,-14.476,416.0
15856,134.0,-14.476,412.0
15857,133.0,-14.476,410.0
15858,134.0,-14.466,417.0
15859,134.0,-14.476,421.0
15860,132.0,-14.505,420.0
15861,132.0,-14.466,411.0
15862,132.0,-14.476,406.0
15863,134.0,-14.471,402.0
15864,132.0,-14.466,406.0
15865,132.0,-14.471,411.0
15866,132.0,-14.457,410.0
15867,132.0,-14.422,407.0
15868,132.0,-14.422,407.0
15869,132.0,-14.427,412.0
15870,132.0,-14.442,415.0
15871,131.0,-14.457,414.0
15872,131.0,-14.462,414.0
15873,132.0,-14.471,415.0
15874,131.0,-14.501,415.0
15875,131.0,-14.505,414.0
15876,132.0,-14.496,412.0
15877,132.0,-14.486,409.0
15878,131.0,-14.491,410.0
15879,131.0,-14.471,415.0
15880,131.0,-14.457,419.0
15881,129.0,-14.437,423.0
15882,129.0,-14.437,421.0
15883,129.0,-14.418,418.0
15884,129.0,-14.408,423.0
15885,129.0,-14.364,421.0
15886,129.0,-14.369,418.0
15887,129.0,-14.398,419.0
15888,129.0,-14.379,422.0
15889,129.0,-14.393,421.0
15890,130.0,-14.398,421.0
15891,131.0,-14.393,426.0
15892,130.0,-14.418,428.0
15893,131.0,-14.427,427.0
15894,130.0,-14.457,428.0
15895,130.0,-14.437,425.0
15896,130.0,-14.432,427.0
15897,130.0,-14.422,430.0
15898,130.0,-14.447,426.0
15899,130.0,-14.432,420.0
15900,131.0,-14.437,418.0
15901,131.0,-14.447,422.0
15902,133.0,-14.442,427.0
15903,133.0,-14.413,431.0
15904,132.0,-14.413,431.0
15905,131.0,-14.398,433.0
15906,131.0,-14.398,431.0
15907,132.0,-14.393,429.0
15908,133.0,-14.393,427.0
15909,134.0,-14.393,427.0
15910,132.0,-14.364,423.0
15911,132.0,-14.379,419.0
15912,133.0,-14.359,417.0
15913,133.0,-14.33,416.0
15914,133.0,-14.31,416.0
15915,133.0,-14.31,417.0
15916,134.0,-14.3,417.0
15917,134.0,-14.335,415.0
15918,134.0,-14.31,417.0
15919,134.0,-14.344,422.0
15920,133.0,-14.32,423.0
15921,132.0,-14.354,419.0
15922,133.0,-14.388,417.0
15923,133.0,-14.413,417.0
15924,132.0,-14.471,409.0
15925,131.0,-14.457,405.0
15926,131.0,-14.501,396.0
15927,132.0,-15.306,388.0
15928,132.0,-15.648,386.0
15929,132.0,-15.648,386.0
15930,131.0,-15.609,382.0
15931,130.0,-15.585,378.0
15932,131.0,-15.57,377.0
15933,130.0,-15.57,380.0
15934,130.0,-15.59,390.0
15935,130.0,-15.609,397.0
15936,129.0,-15.59,404.0
15937,130.0,-15.585,410.0
15938,130.0,-15.556,416.0
15939,129.0,-15.507,411.0
15940,129.0,-15.468,408.0
15941,129.0,-15.473,413.0
15942,129.0,-15.497,417.0
15943,130.0,-15.458,420.0
15944,129.0,-15.429,425.0
15945,129.0,-15.448,424.0
15946,129.0,-15.389,429.0
15947,131.0,-15.355,432.0
15948,131.0,-15.37,431.0
15949,132.0,-15.331,428.0
15950,133.0,-15.336,433.0
15951,132.0,-15.36,436.0
15952,133.0,-15.36,436.0
15953,133.0,-15.336,428.0
15954,132.0,-15.326,427.0
15955,132.0,-15.302,426.0
15956,132.0,-15.282,429.0
15957,134.0,-15.263,432.0
15958,135.0,-15.238,430.0
15959,136.0,-15.209,422.0
15960,135.0,-15.189,422.0
15961,135.0,-15.17,426.0
15962,135.0,-15.155,429.0
15963,136.0,-15.16,434.0
15964,137.0,-15.155,435.0
15965,137.0,-14.589,438.0
15966,137.0,-14.632,439.0
15967,138.0,-14.642,437.0
15968,138.0,-14.657,436.0
15969,139.0,-14.623,438.0
15970,139.0,-14.613,440.0
15971,140.0,-14.632,437.0
15972,140.0,-14.623,435.0
15973,142.0,-14.618,433.0
15974,142.0,-14.662,436.0
15975,142.0,-14.667,439.0
15976,142.0,-14.681,438.0
15977,142.0,-14.72,436.0
15978,141.0,-14.769,436.0
15979,140.0,-14.774,435.0
15980,140.0,-14.813,428.0
15981,141.0,-14.838,424.0
15982,141.0,-14.862,423.0
15983,142.0,-14.862,419.0
15984,141.0,-14.852,417.0
15985,141.0,-14.828,416.0
15986,140.0,-14.803,414.0
15987,140.0,-14.803,416.0
15988,140.0,-14.799,420.0
15989,140.0,-14.799,420.0
15990,139.0,-14.794,420.0
15991,139.0,-14.828,416.0
15992,140.0,-14.794,415.0
15993,139.0,-14.803,416.0
15994,138.0,-14.818,420.0
15995,139.0,-14.794,420.0
15996,139.0,-14.794,417.0
15997,138.0,-14.779,417.0
15998,138.0,-14.774,418.0
15999,139.0,-14.759,419.0
16000,139.0,-14.735,421.0
16001,138.0,-14.769,424.0
16002,139.0,-14.774,424.0
16003,139.0,-14.779,424.0
16004,137.0,-14.818,427.0
16005,137.0,-14.789,426.0
16006,137.0,-14.799,424.0
16007,137.0,-14.789,424.0
16008,136.0,-14.769,423.0
16009,136.0,-14.789,421.0
16010,137.0,-14.769,422.0
16011,137.0,-14.779,423.0
16012,135.0,-14.764,419.0
16013,135.0,-14.784,415.0
16014,135.0,-14.794,416.0
16015,136.0,-14.803,423.0
16016,136.0,-14.813,428.0
16017,136.0,-14.823,426.0
16018,136.0,-14.794,427.0
16019,135.0,-14.75,414.0
16020,135.0,-14.769,412.0
16021,135.0,-14.857,415.0
16022,136.0,-14.828,416.0
16023,135.0,-14.794,419.0
16024,135.0,-14.833,425.0
16025,136.0,-14.862,424.0
16026,137.0,-14.916,418.0
16027,137.0,-14.916,416.0
16028,136.0,-14.886,420.0
16029,138.0,-14.867,422.0
16030,138.0,-14.823,422.0
16031,136.0,-14.838,417.0
16032,137.0,-14.833,409.0
16033,137.0,-14.852,410.0
16034,136.0,-14.906,410.0
16035,137.0,-14.877,410.0
16036,138.0,-14.877,410.0
16037,137.0,-14.901,406.0
16038,139.0,-14.886,412.0
16039,138.0,-14.906,415.0
16040,137.0,-14.94,418.0
16041,139.0,-14.926,418.0
16042,138.0,-14.921,421.0
16043,137.0,-14.945,425.0
16044,140.0,-14.96,425.0
16045,139.0,-14.935,423.0
16046,140.0,-14.935,423.0
16047,140.0,-14.926,419.0
16048,139.0,-14.886,418.0
16049,139.0,-14.886,418.0
16050,138.0,-14.896,420.0
16051,140.0,-14.872,419.0
16052,140.0,-14.842,416.0
16053,138.0,-14.833,415.0
16054,139.0,-14.818,418.0
16055,139.0,-14.799,420.0
16056,138.0,-14.803,422.0
16057,138.0,-14.789,422.0
16058,140.0,-14.779,420.0
16059,139.0,-14.823,422.0
16060,138.0,-14.803,422.0
16061,140.0,-14.764,421.0
16062,140.0,-14.755,418.0
16063,138.0,-14.725,421.0
16064,137.0,-14.725,422.0
16065,137.0,-14.711,426.0
16066,139.0,-14.706,428.0
16067,139.0,-14.681,427.0
16068,138.0,-14.711,423.0
16069,139.0,-14.696,417.0
16070,138.0,-14.701,407.0
16071,137.0,-14.706,395.0
16072,139.0,-14.691,389.0
16073,138.0,-14.691,386.0
16074,139.0,-14.632,390.0
16075,137.0,-14.637,404.0
16076,138.0,-14.608,410.0
16077,138.0,-14.608,407.0
16078,139.0,-14.574,403.0
16079,139.0,-14.579,401.0
16080,138.0,-14.554,397.0
16081,139.0,-14.554,390.0
16082,138.0,-14.549,381.0
16083,140.0,-14.525,376.0
16084,138.0,-14.462,385.0
16085,140.0,-14.452,399.0
16086,139.0,-14.505,411.0
16087,140.0,-14.525,416.0
16088,139.0,-14.496,410.0
16089,141.0,-14.54,403.0
16090,140.0,-14.501,400.0
16091,140.0,-14.486,398.0
16092,140.0,-14.466,407.0
16093,141.0,-14.52,414.0
16094,139.0,-14.52,414.0
16095,141.0,-14.53,411.0
16096,139.0,-14.554,408.0
16097,140.0,-14.535,411.0
16098,139.0,-14.574,412.0
16099,140.0,-14.559,419.0
16100,139.0,-14.52,421.0
16101,140.0,-14.505,417.0
16102,140.0,-14.52,415.0
16103,140.0,-14.515,415.0
16104,140.0,-14.466,414.0
16105,139.0,-14.462,416.0
16106,140.0,-14.466,422.0
16107,139.0,-14.462,433.0
16108,140.0,-14.462,437.0
16109,140.0,-14.462,437.0
16110,139.0,-14.471,440.0
16111,141.0,-14.457,445.0
16112,139.0,-14.462,444.0
16113,139.0,-14.471,441.0
16114,140.0,-14.535,440.0
16115,138.0,-14.53,442.0
16116,139.0,-14.53,440.0
16117,137.0,-14.559,436.0
16118,138.0,-14.574,436.0
16119,139.0,-14.637,433.0
16120,138.0,-14.632,435.0
16121,138.0,-14.618,439.0
16122,137.0,-14.652,441.0
16123,138.0,-14.676,443.0
16124,136.0,-14.725,439.0
16125,139.0,-14.74,436.0
16126,137.0,-14.711,437.0
16127,139.0,-14.74,436.0
16128,137.0,-14.706,432.0
16129,139.0,-14.686,427.0
16130,137.0,-14.725,417.0
16131,138.0,-14.73,418.0
16132,138.0,-14.725,423.0
16133,138.0,-14.72,425.0
16134,138.0,-14.696,430.0
16135,139.0,-14.667,439.0
16136,140.0,-14.676,440.0
16137,139.0,-14.691,441.0
16138,141.0,-14.672,437.0
16139,140.0,-14.672,431.0
16140,141.0,-14.672,428.0
16141,140.0,-14.667,432.0
16142,141.0,-14.637,438.0
16143,141.0,-14.608,438.0
16144,142.0,-14.584,435.0
16145,143.0,-14.545,437.0
16146,141.0,-14.564,443.0
16147,142.0,-14.535,441.0
16148,143.0,-14.525,444.0
16149,144.0,-14.535,443.0
16150,144.0,-14.515,443.0
16151,144.0,-14.574,445.0
16152,142.0,-14.545,442.0
16153,144.0,-14.554,440.0
16154,143.0,-14.545,444.0
16155,144.0,-14.54,449.0
16156,143.0,-14.53,450.0
16157,141.0,-14.574,448.0
16158,141.0,-14.559,444.0
16159,142.0,-14.598,445.0
16160,141.0,-14.618,447.0
16161,142.0,-14.613,447.0
16162,139.0,-14.613,442.0
16163,141.0,-14.623,442.0
16164,139.0,-14.593,443.0
16165,140.0,-14.632,441.0
16166,138.0,-14.613,433.0
16167,139.0,-14.608,428.0
16168,138.0,-14.584,430.0
16169,138.0,-14.584,430.0
16170,138.0,-14.574,427.0
16171,137.0,-14.589,426.0
16172,137.0,-14.623,431.0
16173,137.0,-14.618,435.0
16174,138.0,-14.618,440.0
16175,136.0,-14.613,444.0
16176,137.0,-14.657,442.0
16177,136.0,-14.647,439.0
16178,136.0,-14.672,438.0
16179,136.0,-14.696,438.0
16180,138.0,-14.706,440.0
16181,136.0,-14.735,443.0
16182,137.0,-14.74,440.0
16183,137.0,-14.706,439.0
16184,138.0,-14.701,433.0
16185,137.0,-14.696,427.0
16186,138.0,-14.701,426.0
16187,138.0,-14.681,427.0
16188,139.0,-14.667,424.0
16189,138.0,-14.667,420.0
16190,139.0,-14.632,420.0
16191,140.0,-14.613,415.0
16192,139.0,-14.574,420.0
16193,141.0,-14.618,419.0
16194,140.0,-14.608,417.0
16195,141.0,-14.584,415.0
16196,142.0,-14.545,420.0
16197,143.0,-14.501,426.0
16198,142.0,-14.505,428.0
16199,142.0,-14.501,429.0
16200,142.0,-14.486,434.0
16201,142.0,-14.486,440.0
16202,143.0,-14.496,440.0
16203,142.0,-14.496,438.0
16204,143.0,-14.325,426.0
16205,143.0,-14.33,421.0
16206,141.0,-14.364,419.0
16207,142.0,-14.32,424.0
16208,141.0,-14.315,428.0
16209,143.0,-14.354,428.0
16210,141.0,-14.418,431.0
16211,141.0,-14.462,427.0
16212,140.0,-14.486,422.0
16213,140.0,-14.457,416.0
16214,140.0,-14.486,413.0
16215,138.0,-14.496,413.0
16216,139.0,-14.491,401.0
16217,139.0,-14.496,392.0
16218,138.0,-14.501,394.0
16219,139.0,-14.515,403.0
16220,139.0,-14.505,407.0
16221,137.0,-14.51,411.0
16222,139.0,-14.525,409.0
16223,137.0,-14.486,412.0
16224,139.0,-14.496,414.0
16225,136.0,-14.501,409.0
16226,137.0,-14.476,407.0
16227,138.0,-14.476,412.0
16228,137.0,-14.471,411.0
16229,139.0,-14.491,412.0
16230,139.0,-14.491,412.0
16231,138.0,-14.471,414.0
16232,139.0,-14.442,415.0
16233,140.0,-14.457,415.0
16234,138.0,-14.457,416.0
16235,139.0,-14.422,420.0
16236,140.0,-14.374,418.0
16237,141.0,-14.295,408.0
16238,142.0,-14.286,404.0
16239,140.0,-14.295,401.0
16240,142.0,-14.281,400.0
16241,143.0,-14.286,408.0
16242,141.0,-14.33,411.0
16243,141.0,-14.305,409.0
16244,143.0,-14.325,412.0
16245,141.0,-14.325,413.0
16246,142.0,-14.325,415.0
16247,141.0,-14.344,423.0
16248,140.0,-14.359,427.0
16249,142.0,-14.335,424.0
16250,140.0,-14.374,419.0
16251,140.0,-14.359,414.0
16252,140.0,-14.364,411.0
16253,139.0,-14.369,415.0
16254,140.0,-14.344,419.0
16255,137.0,-14.369,421.0
16256,138.0,-14.383,417.0
16257,137.0,-14.408,416.0
16258,138.0,-14.457,416.0
16259,136.0,-14.452,414.0
16260,137.0,-14.476,410.0
16261,137.0,-14.457,408.0
16262,135.0,-14.447,405.0
16263,137.0,-14.447,402.0
16264,137.0,-14.437,402.0
16265,135.0,-14.457,409.0
16266,135.0,-14.476,416.0
16267,136.0,-14.466,417.0
16268,134.0,-14.466,417.0
16269,135.0,-14.447,417.0
16270,136.0,-14.432,417.0
16271,135.0,-14.447,416.0
16272,137.0,-14.408,418.0
16273,135.0,-14.393,420.0
16274,137.0,-14.427,422.0
16275,136.0,-14.398,425.0
16276,137.0,-14.388,426.0
16277,137.0,-14.33,426.0
16278,137.0,-14.364,427.0
16279,136.0,-14.374,425.0
16280,136.0,-14.359,425.0
16281,138.0,-14.359,425.0
16282,136.0,-14.359,419.0
16283,136.0,-14.359,416.0
16284,137.0,-14.369,416.0
16285,136.0,-14.364,417.0
16286,138.0,-14.359,416.0
16287,136.0,-14.364,418.0
16288,136.0,-14.354,419.0
16289,138.0,-14.359,415.0
16290,138.0,-14.388,407.0
16291,138.0,-14.388,407.0
16292,136.0,-14.379,409.0
16293,138.0,-14.359,418.0
16294,138.0,-14.339,419.0
16295,137.0,-14.354,414.0
16296,137.0,-14.359,415.0
16297,136.0,-14.349,416.0
16298,138.0,-14.354,418.0
16299,137.0,-14.369,422.0
16300,139.0,-14.349,423.0
16301,137.0,-14.359,425.0
16302,139.0,-14.403,427.0
16303,138.0,-14.413,425.0
16304,138.0,-14.437,423.0
16305,139.0,-14.408,423.0
16306,140.0,-14.398,424.0
16307,139.0,-14.398,424.0
16308,140.0,-14.403,416.0
16309,140.0,-14.413,403.0
16310,139.0,-14.462,408.0
16311,140.0,-14.491,416.0
16312,141.0,-14.486,423.0
16313,139.0,-14.462,424.0
16314,141.0,-14.476,425.0
16315,139.0,-14.496,427.0
16316,141.0,-14.462,428.0
16317,139.0,-14.491,427.0
16318,141.0,-14.505,422.0
16319,139.0,-14.51,421.0
16320,140.0,-14.525,421.0
16321,140.0,-14.54,417.0
16322,139.0,-14.564,412.0
16323,138.0,-14.559,410.0
16324,138.0,-14.569,409.0
16325,140.0,-14.569,408.0
16326,138.0,-14.545,412.0
16327,138.0,-14.51,417.0
16328,139.0,-14.501,413.0
16329,138.0,-14.476,408.0
16330,137.0,-14.466,407.0
16331,138.0,-14.515,403.0
16332,138.0,-14.545,401.0
16333,135.0,-14.564,406.0
16334,136.0,-14.564,413.0
16335,137.0,-14.593,421.0
16336,135.0,-14.628,421.0
16337,135.0,-14.613,411.0
16338,135.0,-14.642,401.0
16339,135.0,-14.623,400.0
16340,133.0,-14.618,397.0
16341,135.0,-14.632,397.0
16342,135.0,-14.593,400.0
16343,133.0,-14.584,398.0
16344,135.0,-14.579,402.0
16345,135.0,-14.535,406.0
16346,133.0,-14.535,406.0
16347,135.0,-14.535,406.0
16348,136.0,-14.501,406.0
16349,134.0,-14.496,404.0
16350,136.0,-14.471,400.0
16351,136.0,-14.471,400.0
16352,137.0,-14.442,400.0
16353,136.0,-14.413,401.0
16354,137.0,-14.413,402.0
16355,136.0,-14.398,399.0
16356,139.0,-14.403,403.0
16357,138.0,-14.413,404.0
16358,138.0,-14.374,407.0
16359,139.0,-14.374,409.0
16360,139.0,-14.398,405.0
16361,138.0,-14.359,398.0
16362,140.0,-14.383,393.0
16363,138.0,-14.427,390.0
16364,140.0,-14.418,395.0
16365,139.0,-14.442,397.0
16366,139.0,-14.476,397.0
16367,140.0,-14.447,394.0
16368,138.0,-14.491,388.0
16369,139.0,-14.457,389.0
16370,137.0,-14.486,396.0
16371,139.0,-14.486,399.0
16372,137.0,-14.476,398.0
16373,138.0,-14.462,401.0
16374,137.0,-14.462,397.0
16375,136.0,-14.462,392.0
16376,138.0,-14.466,392.0
16377,136.0,-14.471,396.0
16378,136.0,-14.476,396.0
16379,138.0,-14.447,396.0
16380,136.0,-14.442,395.0
16381,136.0,-14.442,391.0
16382,137.0,-14.466,386.0
16383,137.0,-14.466,379.0
16384,137.0,-14.452,379.0
16385,135.0,-14.466,387.0
16386,135.0,-14.462,391.0
16387,137.0,-14.466,392.0
16388,137.0,-14.491,387.0
16389,135.0,-14.501,393.0
16390,136.0,-14.496,398.0
16391,136.0,-14.505,399.0
16392,135.0,-14.535,397.0
16393,136.0,-14.564,394.0
16394,135.0,-14.564,393.0
16395,136.0,-14.589,394.0
16396,136.0,-14.584,393.0
16397,137.0,-14.53,395.0
16398,136.0,-14.525,395.0
16399,137.0,-14.52,391.0
16400,135.0,-14.501,386.0
16401,138.0,-14.505,388.0
16402,137.0,-14.51,395.0
16403,137.0,-14.51,397.0
16404,137.0,-14.491,397.0
16405,136.0,-14.496,394.0
16406,138.0,-14.525,393.0
16407,138.0,-14.486,393.0
16408,136.0,-14.52,395.0
16409,137.0,-14.491,391.0
16410,136.0,-14.486,390.0
16411,136.0,-14.486,390.0
16412,137.0,-14.51,393.0
16413,137.0,-14.525,389.0
16414,135.0,-14.564,387.0
16415,136.0,-14.564,387.0
16416,135.0,-14.584,386.0
16417,136.0,-14.613,383.0
16418,134.0,-14.608,386.0
16419,135.0,-14.589,396.0
16420,134.0,-14.579,399.0
16421,135.0,-14.515,396.0
16422,136.0,-14.515,394.0
16423,134.0,-14.52,390.0
16424,134.0,-14.545,393.0
16425,136.0,-14.53,401.0
16426,135.0,-14.515,405.0
16427,136.0,-14.52,404.0
16428,137.0,-14.51,404.0
16429,136.0,-14.471,408.0
16430,137.0,-14.491,408.0
16431,138.0,-14.471,408.0
16432,136.0,-14.486,410.0
16433,138.0,-14.501,408.0
16434,137.0,-14.51,402.0
16435,139.0,-14.501,393.0
16436,137.0,-14.525,390.0
16437,138.0,-14.53,394.0
16438,136.0,-14.574,393.0
16439,138.0,-14.584,394.0
16440,136.0,-14.579,394.0
16441,138.0,-14.613,394.0
16442,137.0,-14.584,394.0
16443,137.0,-14.628,392.0
16444,136.0,-14.647,387.0
16445,135.0,-14.637,389.0
16446,136.0,-14.628,394.0
16447,136.0,-14.667,402.0
16448,135.0,-14.686,406.0
16449,136.0,-14.667,407.0
16450,135.0,-14.662,407.0
16451,135.0,-14.647,402.0
16452,135.0,-14.632,400.0
16453,135.0,-14.618,399.0
16454,135.0,-14.598,399.0
16455,135.0,-14.579,401.0
16456,135.0,-14.569,400.0
16457,135.0,-14.598,394.0
16458,135.0,-14.589,397.0
16459,136.0,-14.584,401.0
16460,135.0,-14.535,407.0
16461,135.0,-14.584,409.0
16462,134.0,-14.584,407.0
16463,135.0,-14.589,399.0
16464,134.0,-14.579,396.0
16465,134.0,-14.569,396.0
16466,135.0,-14.632,389.0
16467,133.0,-14.647,386.0
16468,134.0,-14.691,386.0
16469,134.0,-14.696,385.0
16470,132.0,-14.706,389.0
16471,132.0,-14.672,394.0
16472,132.0,-14.672,394.0
16473,133.0,-14.706,395.0
16474,131.0,-14.73,394.0
16475,132.0,-14.74,393.0
16476,131.0,-14.706,396.0
16477,131.0,-14.725,401.0
16478,132.0,-14.759,399.0
16479,129.0,-14.745,397.0
16480,131.0,-14.74,388.0
16481,129.0,-14.769,389.0
16482,131.0,-14.779,396.0
16483,130.0,-14.774,403.0
16484,129.0,-14.745,402.0
16485,130.0,-14.769,399.0
16486,129.0,-14.764,396.0
16487,131.0,-14.789,398.0
16488,130.0,-14.755,404.0
16489,131.0,-14.764,411.0
16490,129.0,-14.769,416.0
16491,130.0,-14.784,414.0
16492,131.0,-14.789,405.0
16493,130.0,-14.818,404.0
16494,131.0,-14.818,407.0
16495,131.0,-14.857,408.0
16496,130.0,-14.857,407.0
16497,132.0,-14.886,409.0
16498,131.0,-14.891,405.0
16499,132.0,-14.886,407.0
16500,132.0,-14.916,408.0
16501,133.0,-14.916,406.0
16502,132.0,-14.916,406.0
16503,132.0,-14.935,408.0
16504,133.0,-14.926,408.0
16505,133.0,-14.955,404.0
16506,132.0,-14.93,402.0
16507,134.0,-14.93,404.0
16508,132.0,-14.93,405.0
16509,133.0,-14.906,413.0
16510,132.0,-14.911,418.0
16511,133.0,-14.886,413.0
16512,133.0,-14.842,406.0
16513,132.0,-14.838,405.0
16514,132.0,-14.828,404.0
16515,132.0,-14.833,396.0
16516,134.0,-14.823,397.0
16517,133.0,-14.808,403.0
16518,132.0,-14.818,408.0
16519,131.0,-14.813,411.0
16520,133.0,-14.789,413.0
16521,133.0,-14.794,410.0
16522,131.0,-14.779,413.0
16523,132.0,-14.789,415.0
16524,130.0,-14.789,413.0
16525,132.0,-14.784,409.0
