,Iron_ore_mix_ratio,coke_ratio,quick_lime,returning_sinter,light_burning,second_water,bed_depth,trolley_speed,flue_temp,ignition_temp,pressure_flue,BRP,BTP
9470,0.6306459860235214,0.0528379069371058,0.0678370547128004,0.2099880688597238,0.0386909834668484,5.802,736.589,2.416,154.0,1034.0,493.773,70.450393715917,85.75587946345054
9473,0.6294793779580797,0.0516396213657876,0.0675287356321839,0.212052062204192,0.0393002028397565,6.418,724.054,2.413,150.0,1035.0,476.19,63.60344034270556,84.37000769605994
9475,0.6286034869670292,0.0529086828931469,0.067236319696185,0.2117210426376661,0.0395304678059727,5.875,706.471,2.403,151.0,990.0,470.33,66.02872650711393,84.0391159823759
9476,0.6284190607259591,0.0528126612764493,0.0680371580939274,0.2112506451057973,0.0394804747978668,5.806,722.996,2.4,150.0,977.0,470.33,69.76423387296595,84.65842295935518
9477,0.6353726550616866,0.0512083826263309,0.0651512590839952,0.2093121514280885,0.0389555517998986,5.956,715.995,2.412,149.0,978.0,476.19,68.52958024125412,85.68249848768981
9478,0.6301603548277038,0.052200614124872,0.067553735926305,0.2108495394063459,0.0392357557147731,5.901,712.658,2.404,150.0,983.0,475.214,70.6002343768061,85.81229050844037
9479,0.625284258401415,0.0519666470142339,0.0681377916280636,0.2156152615177293,0.038996041438558,5.817,717.46,2.4,149.0,984.0,463.492,70.55551400464017,86.09498079447532
9480,0.6274728097970369,0.0524963603665324,0.0695384088378864,0.210413633638777,0.040078787359767,6.403,714.042,2.409,149.0,993.0,462.515,67.56288954835804,86.94810758687171
9481,0.6333673122663948,0.0527522935779816,0.0668535507985049,0.2076962283384301,0.0393306150186884,6.242,705.169,2.402,150.0,996.0,472.283,68.3663902680199,85.68250548365762
9482,0.6336057975899553,0.0509817139967978,0.0653914215892812,0.2111738434313643,0.0388472233926013,5.993,725.845,2.402,150.0,991.0,475.214,70.92226894059705,85.24500043065389
9483,0.6336996336996337,0.0520487264673311,0.0675526024363233,0.2073430445523468,0.0393559928443649,5.875,707.611,2.413,149.0,982.0,464.469,70.5184552909428,85.95652232300847
9484,0.6244585987261145,0.0522292993630573,0.0692144373673036,0.214692144373673,0.0394055201698513,6.048,719.495,2.409,148.0,977.0,497.68,67.17528974123967,87.49500310645104
9485,0.635883683901785,0.0501131316517221,0.0649459482108438,0.2101734685326405,0.0388837677030084,6.099,704.843,2.408,150.0,977.0,490.842,59.38510960266151,88.92359452769918
9486,0.6311205073995773,0.0523467230443974,0.0654545454545454,0.2123467230443974,0.0387315010570824,6.004,701.587,2.398,148.0,968.0,486.935,64.32712572506057,85.1736269905294
9487,0.6278848647246953,0.0521220503068545,0.0682859365545855,0.2126372201573169,0.0390699282565476,6.073,704.274,2.402,147.0,963.0,481.074,70.9107015015293,85.15629388114333
9488,0.6318357731785293,0.0514891468955073,0.0682315328958438,0.2100790846373885,0.0383644623927309,5.78,712.821,2.4,148.0,965.0,499.634,62.4275662775271,87.36998969917262
9490,0.6319023569023569,0.050084175084175,0.0664141414141414,0.2132996632996633,0.0382996632996633,5.945,698.331,2.402,147.0,975.0,504.518,67.53451751956152,85.30750919242105
9491,0.6283110467592198,0.0527212332850694,0.0672004088237799,0.2126735371774124,0.0390937739545183,6.066,695.808,2.397,146.0,976.0,484.005,66.01169314375844,86.0106269046722
9492,0.6289704504811376,0.050583326236907,0.0683811632461892,0.2127224729626159,0.0393425870731499,6.249,706.309,2.408,145.0,961.0,495.726,70.12133814849095,85.689446647991
9493,0.6298398712191815,0.0522748453782936,0.068880793018724,0.2107938659662797,0.0382106244175209,6.505,705.169,2.409,146.0,951.0,487.912,70.49716874494288,86.10611620337114
9494,0.6348498864687577,0.0509629131275754,0.0659322176435959,0.2103271381717265,0.0379278445883441,6.0,716.321,2.404,145.0,951.0,484.005,69.92965394610994,86.40126082196036
9495,0.6298361209663794,0.0514445007602635,0.0656360871768879,0.2143943233654333,0.0386889677310356,5.747,719.821,2.412,144.0,951.0,486.935,69.8275930792946,86.24500008265764
9496,0.6283731688511951,0.0518290071104257,0.0661355264285102,0.2145121219909192,0.0391501756189497,5.81,726.496,2.404,143.0,954.0,508.425,67.7721395124184,86.66168072595963
9497,0.6262098501070664,0.0515631691648822,0.0685224839400428,0.2149036402569593,0.0388008565310492,5.824,728.042,2.4,143.0,955.0,503.541,69.71611244519609,85.79499546700188
9498,0.6310187531677647,0.0512755533029227,0.067410035478966,0.2120290589626625,0.0382665990876837,6.165,720.391,2.409,144.0,958.0,473.26,70.28130566098976,85.82831319891216
9499,0.6361038742751491,0.0510967308177157,0.0661400117656945,0.2085889570552147,0.0380704260862257,5.989,739.357,2.414,142.0,960.0,491.819,71.40996966636112,86.24500522330801
9500,0.6310210312075983,0.0513059701492537,0.0675881953867028,0.2115841248303935,0.0385006784260515,6.048,735.531,2.409,142.0,967.0,484.982,71.7127265625366,87.04858768945812
9501,0.6295360781342089,0.0509387892565462,0.0670202913193567,0.2138587185316157,0.0386461227582722,5.879,723.81,2.407,144.0,988.0,490.842,70.58197004646216,88.20930803097038
9502,0.6283886176123926,0.050681932985351,0.0654992422966829,0.2167873379356794,0.0386428691698939,6.092,720.147,2.405,145.0,987.0,475.214,68.4367747604523,88.99497219690026
9503,0.6240788346186804,0.0518423307626392,0.0686375321336761,0.2162810625535561,0.0391602399314481,6.0,726.577,2.404,146.0,981.0,473.26,71.36908343743696,86.52274930319544
9504,0.6269172425417159,0.0504803640653969,0.0669138715658183,0.2181021405696949,0.037586381257374,6.0,726.577,2.404,146.0,981.0,473.26,71.36908343743696,86.52274930319544
9505,0.6269172425417159,0.0504803640653969,0.0669138715658183,0.2181021405696949,0.037586381257374,6.271,733.659,2.417,145.0,970.0,491.819,70.80553924049548,86.5450021631224
9506,0.6290967906699584,0.0518430237507448,0.0663999318975057,0.2140972163105473,0.0385630373712437,5.861,729.426,2.408,147.0,962.0,484.982,70.31098982479726,86.7341109585159
9507,0.6311167945439046,0.0499573742540494,0.06538789428815,0.2137254901960784,0.0398124467178175,5.956,733.415,2.406,148.0,964.0,487.912,69.56338164191203,86.78070570104799
9508,0.6257579639593476,0.0517550602100948,0.0654197625757964,0.2171833632248697,0.0398838500298915,6.286,709.32,2.407,146.0,993.0,482.051,63.561024685182126,88.49499455962864
9509,0.6242346938775509,0.0505102040816326,0.0674319727891156,0.2183673469387755,0.0394557823129251,6.161,711.762,2.394,148.0,1010.0,478.144,69.0256477341933,85.90412512348027
9510,0.6181337427499147,0.052200614124872,0.0684919822586148,0.221596724667349,0.0395769361992494,5.934,725.845,2.46,148.0,1012.0,485.958,67.71259487996001,86.45335168551001
9511,0.6287212449255751,0.0515899864682002,0.0665595399188092,0.2139715832205683,0.039157645466847,5.875,725.193,2.457,148.0,1007.0,482.051,62.65843765193822,86.5858920837008
9512,0.6288590604026846,0.049748322147651,0.0655201342281879,0.2175335570469798,0.0383389261744966,6.066,724.054,2.501,147.0,997.0,487.912,65.53195924516528,85.54188656359086
9513,0.630020964360587,0.050482180293501,0.0661635220125786,0.2148427672955974,0.0384905660377358,6.505,731.787,2.5,148.0,991.0,497.68,69.40459898894116,85.6450492212442
9514,0.62441830950165,0.0505118876385481,0.0676030120991623,0.2184617987985447,0.0390049919620949,6.256,739.927,2.503,150.0,997.0,483.028,64.83929109599137,87.39884144554705
9515,0.6249682176455632,0.051190778879566,0.0687346385286888,0.2158657513348588,0.0392406136113229,6.114,704.111,2.499,151.0,998.0,489.866,68.92141682298687,86.24499001764964
9516,0.630310182063385,0.0513317599460552,0.0662508428860418,0.2135873229939311,0.0385198921105866,6.106,723.321,2.507,149.0,1008.0,481.074,71.30521598630853,86.37431719156285
9518,0.6307982508788477,0.0520449284060704,0.0667066792420475,0.2126382577381463,0.0378118837348881,6.084,749.776,2.505,152.0,1009.0,486.935,59.68685793290777,85.8282535532243
9519,0.6288408115161208,0.0497516625978617,0.0680191935348093,0.2144961697112551,0.0388921626399528,5.795,724.054,2.509,150.0,1022.0,500.611,66.91375985804775,84.74499549115669
9520,0.6285834031852473,0.0507124895222129,0.0673093042749371,0.2145850796311819,0.0388097233864207,5.674,723.891,2.512,152.0,1031.0,499.634,65.16495859341694,85.99499665525823
9521,0.6311126256602487,0.0513716135627875,0.0676435508604532,0.2104276708127449,0.0394445391037655,6.132,733.415,2.502,152.0,1026.0,505.495,66.4801833314562,86.24497888520055
9522,0.6284813900008518,0.0516991738352781,0.0664338642364364,0.2138659398688357,0.039519632058598,5.85,717.542,2.507,150.0,1015.0,517.216,64.94407726376996,87.68730842979993
9523,0.6328799931571293,0.0522624240869044,0.0680865623128902,0.2069968351723548,0.039774185270721,5.648,722.263,2.508,149.0,1020.0,502.564,67.1491302544111,87.65123746047965
9526,0.6243236279309455,0.0517048870566005,0.0680237052306106,0.2167826161642188,0.0391651636176243,6.139,735.938,2.508,148.0,1039.0,487.912,64.26565261468676,85.70930058455001
9527,0.6299146021814491,0.0517460049040331,0.0664581043375327,0.2132408894901496,0.0386403990868352,5.806,745.788,2.505,148.0,1055.0,498.657,67.6113515514378,85.68250548365762
9528,0.6327297574308166,0.0520157157499145,0.0651691151349504,0.2110522719508029,0.0390331397335155,6.238,729.915,2.501,148.0,1056.0,494.75,67.83496397158059,86.44239546954944
9529,0.6318204997450281,0.0523542410334863,0.0646778854326024,0.2119666836647968,0.0391806901240863,6.128,716.809,2.502,147.0,1055.0,495.726,67.00355829153298,87.995003460497
9530,0.6325183994585907,0.0498265798155824,0.0674223838930716,0.2110650537179596,0.0391675831147957,5.963,737.403,2.509,145.0,1034.0,490.842,67.18296922450939,87.99499809435876
9531,0.6277254602528209,0.0523458047000933,0.0676168660388563,0.2129464664460847,0.0393654025621447,6.114,737.403,2.507,144.0,1025.0,474.237,64.58760349241984,88.63138838107052
9532,0.6235373918941836,0.0511276920468034,0.0680006783110056,0.2182465660505342,0.0390876716974732,5.96,752.625,2.508,145.0,1041.0,455.678,67.92220336838656,86.4532961759353
9533,0.623007028973084,0.0520315446596948,0.0684039087947882,0.2167838162180695,0.0397737013543631,6.399,733.333,2.503,144.0,1051.0,484.982,72.8281231492376,85.65287991443905
9534,0.6299823038678689,0.0514873177719727,0.0669925002106682,0.2121007836858515,0.0394370944636386,6.051,744.567,2.515,143.0,1049.0,470.33,71.87000000000056,87.07833527096903
9537,0.6352832097100473,0.0503202966958867,0.0638907619689817,0.2120701281186783,0.0384356035064059,5.901,744.078,2.453,142.0,993.0,465.446,64.80123293734599,88.63138838107052
9538,0.6296859169199595,0.0515028706518068,0.0664471462343802,0.2142012833502195,0.0381627828436339,5.725,748.067,2.449,144.0,977.0,466.422,71.47497787247717,86.64676457576684
9539,0.6310564276622826,0.0526941026728892,0.0655070004242681,0.2128977513788714,0.0378447178616885,5.857,720.065,2.4,143.0,967.0,469.353,74.51895328618207,86.8415914749787
9542,0.6338304218150831,0.0512143161482743,0.0672347677886663,0.2082658713250958,0.0394546229228802,5.945,748.311,2.408,142.0,935.0,472.283,67.3354388546616,87.24499298310776
9543,0.6296485841009893,0.0518594336403957,0.066444899351757,0.2123848515864892,0.0396622313203684,5.93,755.556,2.405,144.0,939.0,470.33,66.05161705648743,86.78072443903606
9544,0.6358723623262995,0.0515525819179962,0.0674215131240349,0.2053525476067936,0.0398009950248756,5.949,763.777,2.409,144.0,956.0,469.353,64.50740008291004,87.18250078351339
9545,0.6369340342547057,0.052060369679498,0.0673223673054095,0.2045107681872138,0.0391724605731728,6.048,775.661,2.415,142.0,964.0,463.492,70.86086442738888,85.7277524737353
9546,0.635691567093613,0.0520072208372732,0.0683400670506318,0.2042465400154731,0.0397146050030086,5.824,756.288,2.409,144.0,966.0,461.538,67.097232544724,87.18247775742351
9547,0.6299871849636908,0.0521144809910294,0.0686885946176847,0.2095685604442546,0.0396411789833404,6.055,756.451,2.408,144.0,979.0,460.562,70.2170636359244,86.39499749103683
9548,0.6413651315789474,0.0495065789473684,0.0651315789473684,0.2057565789473684,0.0382401315789473,6.139,772.08,2.4,142.0,1005.0,466.422,69.99499999999905,86.5574975115669
9549,0.6308234485129792,0.0509712910434932,0.0653257692968884,0.2134261646897026,0.0394533264569365,5.799,732.357,2.409,144.0,1017.0,463.492,63.59362475887391,87.94961662036569
9550,0.6391682867044206,0.0504606542135068,0.0654213506888682,0.2060688022990449,0.0388809060941594,6.333,747.578,2.412,143.0,1015.0,462.515,68.03139070558207,85.70929973944537
9551,0.6321760641474026,0.0511814381984133,0.067644800818903,0.2098438966134948,0.0391538002217862,5.872,770.208,2.409,144.0,997.0,473.26,71.70751330192255,85.41164251323816
9552,0.6316776007497656,0.0521427962852517,0.069097725142711,0.2084859844934821,0.0385958933287892,5.692,750.753,2.402,142.0,985.0,475.214,70.93563426941272,86.51285485127744
9553,0.6352891156462586,0.0507653061224489,0.0684523809523809,0.2070578231292517,0.0384353741496598,5.659,735.45,2.398,142.0,992.0,464.469,69.47956517750023,86.9267941498257
9554,0.6355677624238263,0.0501244528366663,0.0669470431722599,0.2085657883443481,0.0387949532228993,5.612,754.335,2.413,144.0,1001.0,464.469,68.26112960809819,86.83712684069162
9555,0.6327560114343367,0.0512863628720363,0.0671767277618967,0.2103581637800571,0.0384227341516731,6.084,735.124,2.408,144.0,1010.0,460.562,70.08791886811822,85.689446647991
9556,0.6357197065519858,0.0500042162071,0.0674593136014841,0.2086179273125896,0.0381988363268403,5.868,744.485,2.411,142.0,1005.0,464.469,68.45791891910979,85.73367408392687
9557,0.6319373510384746,0.0520088525706503,0.0668198842356145,0.2102485529451822,0.0389853592100783,5.974,734.717,2.405,144.0,997.0,481.074,70.1800163772239,85.3398289992713
9558,0.6356490872210954,0.050287356321839,0.0654158215010142,0.2098546315077755,0.0387931034482758,5.799,740.497,2.403,143.0,1005.0,467.399,73.01698111921974,85.4779481176333
9559,0.6305524529598763,0.0521522467565942,0.0662428043646361,0.2114442821548243,0.039608213764069,5.74,727.066,2.402,141.0,1006.0,496.703,72.80759747383854,86.3463383158079
9560,0.6364626990779546,0.0497066219614417,0.0659681475272422,0.2092204526404023,0.0386420787929589,5.711,718.519,2.414,142.0,999.0,484.982,70.62401331679298,87.54936362918242
9561,0.6346825734980825,0.0500213037920749,0.0665530464422667,0.209884959522795,0.0388581167447805,5.648,729.263,2.4,143.0,996.0,478.144,69.92488510625896,86.92683131147105
9562,0.6274560945922448,0.0529473135106937,0.0686837071813597,0.2113545470352982,0.0395583376804034,5.762,738.462,2.397,141.0,998.0,482.051,69.21763366126024,86.07455046888252
9563,0.6359708573364962,0.0511690952219586,0.0663334462893934,0.2077261945103355,0.0388004066418163,5.894,745.136,2.415,141.0,993.0,490.842,70.45956371689813,85.6894638364104
9564,0.6322217410134258,0.0520571676050238,0.0665223040277176,0.209614551754006,0.0395842355998267,5.894,745.136,2.415,141.0,993.0,490.842,70.45956371689813,85.6894638364104
9565,0.6322217410134258,0.0520571676050238,0.0665223040277176,0.209614551754006,0.0395842355998267,5.802,726.17,2.413,143.0,993.0,490.842,74.29153134681422,85.70928852446976
9566,0.6344150298889837,0.0509820666097352,0.070794192997438,0.204867634500427,0.0389410760034158,5.7,727.066,2.403,143.0,995.0,487.912,74.05305343691889,86.72576002145153
9567,0.6330534612748457,0.0520904729266621,0.0670836189170664,0.2091329677861549,0.0386394790952707,5.659,730.077,2.405,141.0,1003.0,487.912,71.34501783167363,88.87003120683481
9568,0.6314168377823408,0.0515913757700205,0.0664784394250513,0.2124401095140314,0.0380732375085557,5.681,722.182,2.403,142.0,1004.0,499.634,70.34802337155642,88.0213129381237
9569,0.632889798703514,0.051006482429205,0.0659331286250426,0.2114466052541794,0.0387239849880586,5.667,735.287,2.405,144.0,1009.0,485.958,66.13961646623606,88.43251311142747
9570,0.634848484848485,0.0513468013468013,0.0663299663299663,0.2085016835016835,0.0389730639730639,5.755,712.414,2.409,143.0,1017.0,502.564,64.66297721975336,87.18245809181701
9571,0.6289281102023246,0.0524321997417132,0.0675850193715023,0.2113646147223418,0.0396900559621179,5.678,741.311,2.405,142.0,1020.0,491.819,69.89199320882834,85.79497418781791
9572,0.6319561551433388,0.0518549747048903,0.0679595278246205,0.2092748735244519,0.0389544688026981,5.681,741.229,2.411,143.0,1022.0,498.657,69.76554306382648,86.57108845865827
9573,0.6333867836948266,0.0498776268039497,0.0668410836357498,0.2109882690522407,0.0389062368132331,5.516,733.252,2.403,143.0,1006.0,502.564,69.95085411172087,87.2677279903515
9574,0.6271797955502104,0.053174125934198,0.0682931019671849,0.2116656644618159,0.0396873120865904,5.626,747.09,2.403,141.0,1006.0,485.958,67.50058109877844,88.49498249893173
9575,0.6257987560705462,0.051801993695152,0.0663713044219136,0.2164948453608247,0.0395331004515634,5.766,738.38,2.401,140.0,1014.0,492.796,67.21027002129081,87.41687873938626
9576,0.6317559048499622,0.0516096494914684,0.0666554593595024,0.2119862150121879,0.037992771286879,5.824,729.345,2.411,140.0,1013.0,497.68,71.37234243052835,86.00306754790134
9577,0.6328950760505284,0.0530205379393314,0.0667697860273266,0.2089026381369769,0.0384119618458365,5.733,742.206,2.404,141.0,1006.0,484.982,72.720669447552,86.24499359158008
9578,0.6298823128091421,0.0509977827050997,0.0662630052873955,0.2135425550059696,0.0393143441923929,5.63,738.869,2.412,139.0,1003.0,502.564,69.37000000000062,88.2187022301746
9579,0.6284107127864998,0.0517169003442196,0.0664931575854252,0.2144236420115859,0.0389555872722693,5.516,745.869,2.411,138.0,1005.0,495.726,70.49078704865559,87.18249471484592
9580,0.6308105386809868,0.0508474576271186,0.0674609833864742,0.211864406779661,0.0390166135257593,5.458,738.299,2.303,139.0,1007.0,513.309,71.6492405252515,86.89156130083
9581,0.6303722504230118,0.0521150592216582,0.0676818950930626,0.2107445008460237,0.0390862944162436,5.751,722.751,2.25,139.0,1011.0,530.891,71.99991830400681,87.2794789824549
9582,0.6319132717879223,0.0518336579994918,0.066316591852291,0.2105530617430338,0.0393834166172609,5.773,738.706,2.26,138.0,1000.0,556.288,72.38250521267862,87.37000161312791
9583,0.6323024054982818,0.0516323024054982,0.0661512027491409,0.2100515463917525,0.0398625429553264,5.656,756.858,2.254,137.0,988.0,556.288,69.1592729195357,88.8920193944146
9584,0.6309412065875928,0.0523935489376226,0.0672412321870466,0.2104275108797679,0.0389965014079699,5.916,761.661,2.252,138.0,972.0,556.288,69.81246877617278,86.92681741695517
9585,0.6252899235460871,0.0522291899321364,0.0700970706983936,0.2137273430117687,0.0386564728116141,5.806,771.917,2.297,139.0,971.0,554.335,69.72421971152197,86.08870481091495
9586,0.634576781532285,0.0509367681498829,0.0668283706925393,0.2095182335229174,0.0381398461023753,5.945,747.578,2.355,138.0,977.0,540.659,69.476474317898,85.93248925124503
9587,0.6304458815520763,0.0517358747447243,0.0662014976174268,0.2124744724302246,0.0391422736555479,5.883,749.776,2.354,139.0,987.0,567.033,71.01444548325497,85.87000967996651
9588,0.629254351779683,0.0530007794232268,0.0683294362171992,0.2102710660777691,0.0391443665021217,5.751,782.011,2.36,139.0,987.0,477.167,69.02722045020886,86.78070799450141
9589,0.635413181666109,0.0510204081632653,0.0664938106390097,0.2077617932418869,0.039310806289729,5.766,752.869,2.357,140.0,997.0,504.518,70.4531992496875,86.38927347452584
9590,0.6308149405772495,0.0512733446519524,0.0685059422750424,0.2106112054329371,0.0387945670628183,5.619,777.778,2.42,143.0,1013.0,503.541,69.8451169151636,87.09727511284709
9592,0.633650847171879,0.0504931298996881,0.0663407232571862,0.2105706819522886,0.0389446177189581,5.736,740.008,2.414,144.0,1046.0,500.611,63.44848078075607,88.49503046127872
9593,0.6338485184868926,0.0527708991546409,0.0657501494321577,0.2081803432670139,0.0394500896592946,5.762,730.159,2.409,145.0,1042.0,499.634,64.50740008291004,87.18250078351339
9594,0.6372255915264372,0.0507388741778423,0.0655163577346886,0.2067139318356539,0.0398052447253779,5.487,733.252,2.4,147.0,1017.0,512.332,70.20553924049084,85.94499974472627
9595,0.6276271186440678,0.052457627118644,0.0680508474576271,0.2122881355932203,0.0395762711864406,5.663,722.019,2.409,148.0,1000.0,502.564,66.54660157312902,88.26420019460745
9597,0.63141379017895,0.0507166482910694,0.0667458230854041,0.2124501738614196,0.0386735645831566,5.615,734.31,2.398,149.0,998.0,509.402,58.6056911840596,87.31642038443967
9598,0.6311893823379274,0.0511315296920197,0.0672111621575633,0.2120129317679088,0.0384549940445805,5.674,716.321,2.404,150.0,998.0,506.471,69.05396777319785,85.39269769145768
9599,0.6318340277187314,0.0515262307626902,0.0702321231187824,0.2079755122863702,0.0384321061134257,5.773,751.811,2.403,150.0,987.0,513.309,63.93322675510523,88.12000021972216
9600,0.6325593263587651,0.0521391511439993,0.0670239006549289,0.2091519945564345,0.0391256272858722,5.729,731.298,2.402,150.0,996.0,506.471,66.06307075978343,86.24498811192393
9602,0.6288098075940746,0.0512514898688915,0.0662353141494977,0.2145411203814064,0.0391622680061297,5.821,763.451,2.401,149.0,1015.0,509.402,64.50199357427255,85.37961122186374
9603,0.6310902896081771,0.0510221465076661,0.0666098807495741,0.2118398637137989,0.0394378194207836,6.447,760.602,2.398,149.0,1011.0,502.564,59.15636712906219,85.77632699632301
9604,0.6313135629433381,0.0505939663276642,0.0679429108623194,0.2106657550636697,0.0394838048030082,5.886,751.16,2.406,149.0,1005.0,490.842,70.1643997154195,85.34502662431973
9605,0.6297299585202744,0.0521459409125539,0.0678913061880978,0.2108693811902141,0.0393634131888597,5.729,759.137,2.406,148.0,1005.0,496.703,61.9358706703207,88.58874969467446
9609,0.6304218657159834,0.0511841100076394,0.0673966556319497,0.2127153891859774,0.03828197945845,5.725,733.74,2.406,146.0,986.0,495.726,67.50437757954471,84.54044252578116
9610,0.6328867028493894,0.0516451831750339,0.0654681139755766,0.2123473541383989,0.037652645861601,5.769,751.404,2.409,146.0,978.0,477.167,70.90535172274697,85.30750232171327
9611,0.6393094063616261,0.0513692804898792,0.064211600612349,0.2064977036911039,0.0386120088450416,5.802,734.961,2.405,145.0,976.0,481.074,70.07857805767311,86.39497461255596
9612,0.6284473953013279,0.0506469186244467,0.066053796390875,0.2153558052434457,0.0394960844399046,5.894,728.368,2.401,144.0,984.0,488.889,69.62673144697628,86.9267941498257
9613,0.6280270956816257,0.0514817950889077,0.0679085520745131,0.2132938187976291,0.0392887383573243,5.894,753.928,2.405,143.0,995.0,493.773,67.29745006374506,87.41686746414159
9614,0.6287859613599933,0.0512106639669282,0.0669872606091285,0.2138699063528221,0.0391462077111279,6.264,752.055,2.406,142.0,998.0,485.958,68.94339862260324,86.42356964167472
9615,0.6253302650643484,0.0513082758032898,0.0679280661382425,0.2158015852723088,0.0396318077218102,6.084,727.391,2.403,141.0,997.0,489.866,70.35674495151906,86.39494583535921
9616,0.6318361843768434,0.0515715850678351,0.0661498272520434,0.2113423780230892,0.0391000252801887,5.784,730.729,2.4,140.0,996.0,487.912,68.54215980185329,86.83712684069162
9617,0.6335598980458793,0.0518266779949023,0.0655055225148683,0.2102803738317757,0.0388275276125743,6.033,736.996,2.405,140.0,988.0,487.912,70.00702367904037,86.24501404775981
9618,0.6298130282591993,0.0518227610347477,0.0683855545120806,0.2109621787757193,0.0390164774182532,5.908,766.056,2.404,139.0,984.0,490.842,71.33340823989384,85.86999781509876
9619,0.6348128659933802,0.0511754222184503,0.067979292200628,0.208435882203174,0.0375965373843673,5.711,757.998,2.402,139.0,983.0,475.214,70.02217391304244,86.57108388576845
9620,0.6320441988950277,0.0504887377815554,0.0672333191670208,0.2113897152571185,0.0388440288992775,5.758,753.276,2.415,138.0,977.0,485.958,70.67666569778072,85.96721763432146
9621,0.6297586675730795,0.0521753908905506,0.0656016315431679,0.2131203263086336,0.0393439836845683,6.018,729.752,2.405,138.0,979.0,478.144,72.36766011139203,85.72414660230625
9622,0.6302003081664098,0.0507618558466016,0.0662557781201848,0.2129772299263824,0.0398048279404211,5.824,727.635,2.406,138.0,977.0,468.376,73.69787723100745,86.15569624772772
9623,0.635782475281282,0.0526764405046028,0.0658029321513808,0.2068700988748721,0.0388680531878622,5.846,734.799,2.406,138.0,975.0,488.889,73.70948189445095,86.95446412889721
9624,0.6272696128811237,0.053271668379582,0.0698869475847893,0.2100034258307639,0.039568345323741,5.846,734.799,2.406,138.0,975.0,488.889,73.70948189445095,86.95446412889721
9625,0.6272696128811237,0.053271668379582,0.0698869475847893,0.2100034258307639,0.039568345323741,5.802,743.183,2.404,138.0,973.0,469.353,72.81631192783665,87.85217701120024
9626,0.6333504185887578,0.0508286348880915,0.0676576114812916,0.2087818212882282,0.0393815137536306,5.751,744.974,2.401,137.0,971.0,466.422,71.29290030975946,87.94950513879263
9628,0.6310523191723905,0.0525735605867887,0.0677520563045874,0.2100398541507674,0.0385822097854659,5.916,730.159,2.408,137.0,982.0,474.237,65.97050256355352,87.398894661405
9629,0.6337884827410737,0.0521584259180731,0.066406581290815,0.2089729454668815,0.0386735645831566,5.81,756.939,2.403,137.0,980.0,472.283,71.98360690511572,86.12402990510917
9630,0.6314288183939839,0.0528135534618376,0.0681130607658397,0.2086610770161639,0.0389834903621747,5.821,750.427,2.4,137.0,990.0,467.399,74.4475348404415,86.59383953584341
9633,0.6333646696863516,0.0517904452610888,0.0664045808050594,0.2091274250064097,0.0393128792410905,5.989,737.892,2.409,136.0,1003.0,462.515,70.66582695874088,85.64497567836051
9634,0.6294976238968092,0.0518499660556687,0.0668703326544467,0.2128309572301425,0.0389511201629327,5.861,741.799,2.405,136.0,1006.0,462.515,71.76810482280543,85.61999635796533
9635,0.6281125180589785,0.0523497917906008,0.0675618254440384,0.2128834877198946,0.0390923769864876,6.22,762.963,2.411,136.0,1004.0,458.608,69.72714285714267,86.42356960081725
9636,0.6332185886402755,0.0525817555938037,0.0679001721170396,0.2072289156626506,0.0390705679862306,5.736,733.985,2.409,137.0,1014.0,449.817,70.8013226653716,85.9565263490793
9637,0.6386476688306214,0.0510918135064497,0.0650872607705927,0.206559312031026,0.0386139448613101,5.725,723.403,2.4,137.0,1024.0,457.631,70.1034918490981,86.4080647238654
9638,0.6288379983036472,0.0523324851569126,0.0678541136556403,0.2119592875318066,0.0390161153519932,5.85,767.928,2.406,137.0,1027.0,450.794,71.56076528183672,86.5128559403762
9639,0.6316683656133196,0.0513081889228678,0.0687223921168875,0.2100747536527352,0.0382262996941896,5.813,750.427,2.406,137.0,1022.0,450.794,71.86629125831914,86.91461660755107
9640,0.6287969795778273,0.0517418911961558,0.0677878839883301,0.2122876265659859,0.0393856186717007,5.839,731.136,2.4,137.0,1018.0,457.631,68.65171532674748,88.58876903717534
9641,0.6367044389537361,0.0519723949902019,0.065945301184289,0.2062707676578342,0.0391070972139388,5.938,743.997,2.404,138.0,1017.0,436.142,66.4853846153855,88.55265578904368
9642,0.6329514363885089,0.0512140902872777,0.0682284541723666,0.2079343365253078,0.0396716826265389,5.839,734.636,2.405,138.0,1012.0,467.399,70.88898190719202,86.24500113155658
9643,0.6340450771055752,0.0521098118962887,0.0659210303338417,0.2090323673953567,0.0388917132689374,5.791,737.241,2.404,138.0,998.0,457.631,71.36685000648895,86.80052746506188
9644,0.6346857191460407,0.0502679254911967,0.0682997363272943,0.207620991749596,0.0391256272858722,5.714,762.149,2.403,137.0,993.0,465.446,69.28685103335138,88.11996845993419
9645,0.6343858461017523,0.051553373402184,0.0676373486836536,0.2069753661220689,0.0394480656903411,5.828,733.578,2.411,137.0,981.0,466.422,68.90190652419622,87.49499688782878
9646,0.6317190451657221,0.0522926326635754,0.0664605873261205,0.2099433281813498,0.039584406663232,5.868,743.101,2.409,137.0,967.0,467.399,70.49791855308314,86.55756463941054
9647,0.6335904027420738,0.0518423307626392,0.0683804627249357,0.2067694944301628,0.0394173093401885,5.762,757.591,2.406,137.0,953.0,466.422,69.96853783784698,86.75636971608554
