,Iron_ore_mix_ratio,coke_ratio,quick_lime,returning_sinter,light_burning,second_water,bed_depth,trolley_speed,flue_temp,ignition_temp,pressure_flue
324,0.5959771542090886,0.05173412796953895,0.06439864249648208,0.2497309825345584,0.038159092790331924,6.37,748.799,2.358,132.0,883.0,543.59
325,0.5910658564624733,0.051732632616193146,0.06404992609623912,0.2544752832977501,0.038676301527344394,6.333,765.975,2.359,134.0,899.0,533.822
326,0.5932466683018559,0.05183549995912027,0.06565284931730847,0.25091979396615155,0.03834518845556373,6.271,771.591,2.351,134.0,908.0,534.799
327,0.5970542252941661,0.052085904714885216,0.0657450835184728,0.24685262898049865,0.03826215749197729,6.26,748.392,2.353,134.0,906.0,527.961
328,0.5971066030873676,0.05083649882809343,0.06611169481936474,0.24820172957245615,0.037743473692718015,6.656,770.126,2.357,137.0,905.0,531.868
329,0.5967293540474244,0.05257563368765331,0.06557645134914146,0.2475878986099755,0.037530662305805394,6.872,736.996,2.354,137.0,912.0,536.752
330,0.5969575529565715,0.05234317494070499,0.06469289277827758,0.24879365339003845,0.03721272593440746,6.308,728.531,2.354,137.0,910.0,546.52
331,0.6031303777759568,0.05138080799803328,0.06367286732770631,0.244775874784889,0.037040072113414736,6.656,742.857,2.354,139.0,901.0,538.706
332,0.6008604594528776,0.052601672213653694,0.06477798522607353,0.24401331276889351,0.0377465703385015,6.516,747.253,2.356,137.0,901.0,545.543
333,0.5975893933306549,0.050542386500602644,0.06428284451586982,0.25046203294495784,0.03712334270791482,6.897,740.008,2.358,139.0,889.0,535.775
334,0.5965780084333442,0.05108660395718457,0.06487187804086929,0.24967564060979566,0.03778786895880636,6.502,744.974,2.356,139.0,879.0,539.683
335,0.5936947080585492,0.05106964774006757,0.06498311082515684,0.2530159240791379,0.037236609297088635,6.414,761.009,2.357,141.0,876.0,543.59
336,0.5905797101449276,0.051383399209486175,0.06669960474308301,0.25312911725955206,0.03820816864295126,6.355,771.266,2.363,140.0,879.0,550.427
337,0.5975234703787633,0.04928779540304305,0.06434121074781482,0.2509711880867595,0.03787633538361929,6.143,754.579,2.364,141.0,876.0,551.404
338,0.5959183673469388,0.05216326530612245,0.06277551020408163,0.2513469387755102,0.037795918367346935,6.139,748.474,2.351,139.0,876.0,548.474
339,0.5969321148825065,0.05066906005221932,0.06470300261096606,0.2506527415143603,0.03704308093994778,6.568,764.184,2.355,141.0,871.0,545.543
340,0.5987369443769736,0.05052222492105903,0.0646911181280868,0.24888672981944784,0.03716298275443284,6.74,754.335,2.355,139.0,875.0,561.172
341,0.5957809330628804,0.0516024340770791,0.06555780933062878,0.24973630831643004,0.037322515212981744,7.117,764.835,2.359,139.0,884.0,564.103
342,0.5965654757060308,0.05102954341987466,0.06519085212012696,0.24969479938146005,0.037519329372507515,6.853,783.72,2.359,139.0,886.0,544.567
343,0.6010573403822692,0.05115900772671817,0.06490443269621797,0.24554697031313538,0.0373322488816592,6.077,764.103,2.357,139.0,883.0,540.659
344,0.595871897780326,0.052829879597018584,0.06536161847817185,0.24817757392087805,0.03775903022360553,6.19,782.092,2.357,138.0,882.0,548.474
345,0.6017074372024298,0.05278279428665244,0.06558857330487605,0.24224265309472992,0.037678542111311775,6.0,764.917,2.36,139.0,882.0,547.497
346,0.5983368319069917,0.050298724366219925,0.06321653479735186,0.2510092039399322,0.03713870498950428,6.597,749.613,2.353,137.0,874.0,526.007
347,0.601421188630491,0.051598837209302334,0.06451873385012921,0.24507428940568476,0.037386950904392764,7.048,766.463,2.354,138.0,875.0,515.263
348,0.5979091274628066,0.05018094089264174,0.06489746682750303,0.24969843184559712,0.03731403297145155,6.381,752.462,2.361,137.0,871.0,531.868
349,0.5955465587044535,0.05036437246963563,0.06542510121457491,0.25117408906882593,0.037489878542510124,6.645,728.449,2.355,138.0,866.0,526.007
350,0.5957308131008635,0.05165390255825322,0.06542284503829232,0.24955189832165553,0.037640540980935305,6.593,745.788,2.356,136.0,865.0,522.1
351,0.5971257871790732,0.05110608751816567,0.06434684321007589,0.250282577103181,0.03713870498950428,6.766,735.857,2.351,136.0,866.0,537.729
352,0.6005507410707056,0.049647687697416384,0.06536000647930673,0.2471045598121001,0.03733700494047137,6.615,771.754,2.358,135.0,870.0,544.567
353,0.599137586840214,0.05046714046155075,0.06523995847640342,0.24818334264952488,0.03697197157230696,6.839,773.057,2.362,136.0,880.0,537.729
354,0.6009263773768894,0.05103201690232407,0.0652527222493093,0.2453274825288477,0.03746140094262961,6.615,761.091,2.355,136.0,899.0,541.636
355,0.601671535215839,0.05128205128205129,0.06491398896462187,0.2443200259655956,0.037812398571892246,6.359,782.255,2.351,136.0,904.0,532.845
356,0.6038470903335769,0.05202499797094391,0.06476747017287558,0.24170116062007954,0.03765928090252415,6.762,758.567,2.306,134.0,900.0,535.775
357,0.6068976657782086,0.050965188595428486,0.06388821581455456,0.24149907115741864,0.036749858654389796,6.473,736.589,2.31,135.0,904.0,538.706
358,0.6014105058365758,0.05139429312581063,0.0639591439688716,0.2462710765239948,0.03696498054474709,6.645,759.056,2.309,135.0,911.0,526.007
359,0.603058402472751,0.05083780706035465,0.06588579795021962,0.2428013665202538,0.03741662599642102,6.505,744.078,2.303,136.0,913.0,537.729
360,0.603058402472751,0.05083780706035465,0.06588579795021962,0.2428013665202538,0.03741662599642102,6.505,744.078,2.303,136.0,913.0,537.729
361,0.6000491038546526,0.05221376544725428,0.06629020378099681,0.24478271544316227,0.03666421147393404,6.531,749.044,2.304,136.0,914.0,531.868
362,0.6062903225806452,0.05032258064516129,0.06532258064516129,0.2404032258064516,0.03766129032258064,6.161,755.556,2.31,135.0,911.0,533.822
363,0.5997554015491235,0.05046881369751326,0.06587851610273135,0.24606604158173667,0.03783122706889524,6.407,769.231,2.31,135.0,908.0,551.404
364,0.6009332023575639,0.05034381139489194,0.06597904387688276,0.24459724950884085,0.038146692861820555,6.344,746.52,2.303,136.0,897.0,543.59
365,0.6037935525887332,0.051123412569195704,0.06382285900358191,0.24373168349071964,0.037528492347769456,6.289,739.601,2.306,138.0,897.0,547.497
366,0.6015222194942303,0.05155904738521974,0.06203453637777232,0.2467468696292659,0.03813732711351175,6.733,766.545,2.305,136.0,895.0,557.265
367,0.6024194203133881,0.050418121295770085,0.06584395550864659,0.2442153121701713,0.03710319071202404,6.553,759.707,2.305,137.0,890.0,565.079
368,0.5946651439758545,0.05024879680234929,0.06615547760828779,0.25263072028713596,0.03629986132637246,6.121,743.671,2.31,139.0,892.0,548.474
369,0.5974817221770917,0.05239642567018683,0.06547522339561332,0.24687246141348496,0.03777416734362307,6.366,786.162,2.307,138.0,897.0,551.404
370,0.6027786805329867,0.05077998050048749,0.06637959051023724,0.2423626909327267,0.03769905752356191,6.429,754.66,2.308,138.0,903.0,561.172
371,0.6047561467150343,0.05062474808544942,0.06537686416767433,0.2421604191858122,0.03708182184602983,6.396,784.941,2.301,140.0,899.0,550.427
372,0.6064979039019671,0.04982263785875525,0.06256046436633345,0.24379232505643345,0.037326668816510804,6.96,746.439,2.356,140.0,901.0,567.033
