,temp1,temp2,temp3,temp5,temp6,temp7,temp8,temp9,temp10,temp11,temp12,temp13,temp14,temp15,temp16,temp17,temp18,temp19,temp20,temp21,temp22,temp23,temp24,simulation_BTP,time1,BTP,BRP
1287,98.0,98.0,87.0,82.0,83.0,77.0,75.0,65.0,75.0,72.0,71.0,61.0,89.0,130.0,183.0,255.0,312.0,330.0,391.0,417.0,386.0,389.0,390.0,85.46,2021-12-30T23:44:00Z,88.11998290815293,33.777337201791056
1288,99.0,97.0,87.0,82.0,83.0,77.0,74.0,65.0,75.0,72.0,72.0,62.0,87.0,122.0,182.0,263.0,318.0,328.0,383.0,417.0,389.0,396.0,399.0,84.64,2021-12-30T23:45:00Z,89.05754810605676,49.805459846016916
1289,99.0,98.0,87.0,83.0,82.0,77.0,75.0,65.0,75.0,72.0,72.0,63.0,88.0,115.0,176.0,269.0,324.0,327.0,379.0,412.0,391.0,401.0,408.0,84.72,2021-12-30T23:46:00Z,90.0,48.25352350428132
1290,99.0,98.0,86.0,83.0,82.0,77.0,75.0,65.0,76.0,73.0,72.0,63.0,93.0,114.0,166.0,266.0,333.0,332.0,374.0,410.0,395.0,402.0,413.0,84.84,2021-12-30T23:47:00.001000Z,90.0,75.9238079299407
1291,99.0,99.0,86.0,82.0,83.0,76.0,75.0,65.0,76.0,73.0,72.0,64.0,96.0,121.0,157.0,253.0,337.0,342.0,375.0,406.0,394.0,406.0,413.0,84.9,2021-12-30T23:48:00.002000Z,90.0,55.13546720597371
1292,99.0,99.0,87.0,81.0,83.0,77.0,75.0,65.0,76.0,73.0,73.0,64.0,98.0,128.0,155.0,235.0,326.0,349.0,379.0,399.0,391.0,405.0,413.0,85.02,2021-12-30T23:49:00.003000Z,90.0,58.04932068777753
1293,98.0,99.0,87.0,81.0,83.0,77.0,74.0,65.0,76.0,72.0,72.0,63.0,98.0,132.0,160.0,220.0,307.0,344.0,385.0,398.0,386.0,403.0,409.0,85.02,2021-12-30T23:50:00Z,88.2904281847537,64.0925121042387
1294,98.0,98.0,87.0,82.0,82.0,77.0,74.0,65.0,76.0,72.0,72.0,63.0,93.0,134.0,165.0,216.0,288.0,325.0,388.0,403.0,381.0,397.0,403.0,85.36,2021-12-30T23:51:00.001000Z,88.49503046127872,63.44848078075607
1295,98.0,98.0,87.0,82.0,83.0,77.0,75.0,65.0,76.0,73.0,72.0,62.0,88.0,124.0,171.0,219.0,278.0,307.0,373.0,406.0,380.0,392.0,395.0,86.02,2021-12-30T23:52:00.002000Z,87.49502799534008,61.56691435913649
1296,97.0,98.0,87.0,83.0,84.0,76.0,75.0,65.0,75.0,73.0,72.0,61.0,85.0,111.0,171.0,224.0,276.0,294.0,351.0,406.0,380.0,388.0,389.0,86.56,2021-12-30T23:53:00Z,86.78073668391035,57.77164968373916
1297,97.0,98.0,87.0,82.0,84.0,76.0,74.0,65.0,75.0,73.0,72.0,61.0,83.0,103.0,158.0,231.0,279.0,288.0,333.0,391.0,378.0,387.0,385.0,87.18,2021-12-30T23:54:00Z,85.5631833492427,62.526579497362945
1298,96.0,97.0,87.0,82.0,84.0,77.0,74.0,65.0,76.0,72.0,72.0,61.0,81.0,98.0,144.0,226.0,287.0,284.0,322.0,373.0,377.0,385.0,384.0,88.16,2021-12-30T23:55:00.001000Z,85.82833223654262,60.47578442575692
1299,96.0,97.0,87.0,81.0,84.0,77.0,74.0,65.0,76.0,73.0,72.0,61.0,80.0,95.0,137.0,208.0,291.0,285.0,317.0,360.0,371.0,385.0,384.0,89.0,2021-12-30T23:56:00.002000Z,85.99499404685412,66.32228729940964
1300,96.0,97.0,86.0,81.0,84.0,77.0,75.0,65.0,76.0,73.0,72.0,61.0,79.0,93.0,133.0,189.0,278.0,294.0,316.0,354.0,364.0,380.0,387.0,89.5,2021-12-30T23:57:00Z,89.16166029876007,63.706606866218316
1301,96.0,96.0,86.0,81.0,83.0,77.0,75.0,65.0,75.0,73.0,72.0,61.0,79.0,91.0,130.0,180.0,256.0,294.0,322.0,349.0,360.0,375.0,384.0,87.64,2021-12-30T23:58:00.001000Z,90.0,60.720160514058115
1302,95.0,96.0,86.0,81.0,83.0,77.0,75.0,65.0,75.0,73.0,72.0,62.0,81.0,93.0,127.0,178.0,244.0,281.0,325.0,345.0,356.0,372.0,379.0,87.84,2021-12-30T23:59:00Z,89.16162921168554,64.20249862275125
1303,95.0,97.0,85.0,81.0,83.0,77.0,75.0,65.0,76.0,73.0,72.0,62.0,82.0,100.0,128.0,179.0,244.0,267.0,322.0,347.0,351.0,367.0,372.0,87.52,2021-12-31T00:00:00.001000Z,87.94952612429918,65.79242141596316
1304,95.0,96.0,85.0,81.0,82.0,76.0,74.0,66.0,76.0,73.0,72.0,63.0,83.0,105.0,135.0,180.0,245.0,265.0,315.0,348.0,347.0,362.0,367.0,87.24,2021-12-31T00:01:00Z,88.1200122132721,65.18667272286976
1305,96.0,96.0,85.0,80.0,82.0,76.0,74.0,65.0,76.0,73.0,72.0,62.0,85.0,107.0,144.0,186.0,248.0,271.0,313.0,348.0,345.0,354.0,361.0,87.64,2021-12-31T00:02:00.001000Z,90.0,47.67981717966272
1306,97.0,96.0,84.0,80.0,81.0,76.0,74.0,65.0,76.0,74.0,72.0,62.0,86.0,111.0,151.0,198.0,254.0,277.0,324.0,349.0,344.0,351.0,355.0,87.34,2021-12-31T00:03:00.002000Z,90.0,50.620000000001454
1307,98.0,97.0,84.0,79.0,81.0,76.0,74.0,65.0,76.0,74.0,72.0,62.0,86.0,113.0,152.0,212.0,265.0,283.0,338.0,354.0,352.0,347.0,353.0,87.04,2021-12-31T00:04:00.003000Z,90.0,84.20060402140447
1308,98.0,97.0,84.0,79.0,81.0,76.0,74.0,65.0,76.0,74.0,72.0,62.0,87.0,114.0,156.0,221.0,276.0,295.0,348.0,364.0,356.0,357.0,351.0,86.38,2021-12-31T00:05:00Z,83.03067609683931,56.32950831088747
1309,97.0,97.0,85.0,79.0,81.0,76.0,74.0,65.0,76.0,74.0,72.0,62.0,88.0,117.0,159.0,224.0,288.0,306.0,358.0,374.0,362.0,367.0,360.0,86.24,2021-12-31T00:06:00Z,84.05755911215235,63.12000000000103
1310,97.0,96.0,85.0,79.0,81.0,76.0,74.0,65.0,76.0,74.0,72.0,62.0,90.0,121.0,160.0,226.0,290.0,315.0,371.0,381.0,367.0,372.0,376.0,85.92,2021-12-31T00:07:00Z,90.0,25.847615264189646
1311,97.0,96.0,85.0,80.0,81.0,75.0,74.0,65.0,78.0,74.0,72.0,63.0,92.0,126.0,161.0,224.0,291.0,320.0,378.0,390.0,371.0,378.0,383.0,85.6,2021-12-31T00:08:00.001000Z,90.0,41.6668953627335
1312,98.0,96.0,85.0,81.0,81.0,75.0,73.0,65.0,78.0,78.0,72.0,63.0,94.0,131.0,164.0,223.0,289.0,318.0,381.0,396.0,375.0,385.0,393.0,85.48,2021-12-31T00:09:00Z,90.0,44.963758675737395
1313,98.0,96.0,85.0,82.0,82.0,75.0,73.0,65.0,77.0,80.0,77.0,63.0,95.0,134.0,170.0,225.0,288.0,317.0,378.0,396.0,379.0,390.0,404.0,86.28,2021-12-31T00:10:00Z,90.0,68.72358570053234
1314,98.0,96.0,86.0,81.0,83.0,75.0,73.0,65.0,77.0,80.0,85.0,64.0,93.0,135.0,176.0,229.0,290.0,317.0,373.0,395.0,380.0,394.0,410.0,86.02,2021-12-31T00:11:00Z,90.0,56.268060541897114
1315,98.0,96.0,86.0,81.0,83.0,76.0,73.0,64.0,77.0,78.0,91.0,71.0,94.0,133.0,178.0,235.0,291.0,317.0,374.0,389.0,375.0,395.0,411.0,85.96,2021-12-31T00:12:00.001000Z,90.0,58.86004541703596
1316,98.0,96.0,86.0,81.0,83.0,76.0,73.0,64.0,77.0,78.0,91.0,71.0,94.0,133.0,178.0,235.0,291.0,317.0,374.0,389.0,375.0,395.0,411.0,85.96,2021-12-31T00:13:00Z,90.0,58.86004541703596
1317,99.0,97.0,86.0,82.0,82.0,76.0,73.0,64.0,77.0,79.0,90.0,83.0,105.0,132.0,177.0,239.0,294.0,320.0,376.0,387.0,372.0,389.0,410.0,85.82,2021-12-31T00:14:00.001000Z,90.0,66.55271025347352
1318,100.0,98.0,86.0,82.0,82.0,76.0,74.0,64.0,76.0,79.0,89.0,90.0,124.0,139.0,177.0,241.0,299.0,322.0,377.0,390.0,370.0,385.0,406.0,87.48,2021-12-31T00:15:00.002000Z,90.0,73.12463354073166
1319,100.0,99.0,87.0,82.0,82.0,76.0,74.0,64.0,76.0,78.0,92.0,91.0,135.0,158.0,177.0,240.0,302.0,325.0,376.0,393.0,370.0,383.0,399.0,87.4,2021-12-31T00:16:00Z,90.0,66.1572188604427
1320,100.0,99.0,87.0,82.0,82.0,76.0,74.0,65.0,76.0,78.0,92.0,95.0,134.0,173.0,180.0,239.0,300.0,329.0,377.0,393.0,372.0,381.0,396.0,87.4,2021-12-31T00:17:00Z,90.0,76.8720755186329
1321,100.0,99.0,87.0,82.0,82.0,76.0,74.0,65.0,76.0,77.0,90.0,98.0,134.0,174.0,189.0,236.0,300.0,327.0,379.0,392.0,369.0,385.0,394.0,86.66,2021-12-31T00:18:00Z,90.0,61.59605582356695
1322,100.0,99.0,87.0,83.0,82.0,77.0,75.0,65.0,76.0,77.0,89.0,97.0,140.0,173.0,198.0,238.0,298.0,321.0,380.0,391.0,366.0,383.0,395.0,85.28,2021-12-31T00:19:00.001000Z,90.0,59.7465405263845
1323,101.0,98.0,87.0,83.0,83.0,76.0,75.0,65.0,76.0,77.0,89.0,95.0,141.0,178.0,197.0,245.0,294.0,316.0,373.0,391.0,364.0,379.0,398.0,84.24,2021-12-31T00:20:00Z,90.0,68.43739102169674
1324,101.0,99.0,87.0,83.0,84.0,77.0,75.0,65.0,76.0,78.0,89.0,96.0,136.0,182.0,196.0,251.0,296.0,316.0,366.0,391.0,362.0,376.0,395.0,85.36,2021-12-31T00:21:00.001000Z,90.0,72.01569401819572
1325,101.0,99.0,88.0,83.0,84.0,77.0,75.0,65.0,76.0,77.0,90.0,96.0,134.0,177.0,200.0,249.0,301.0,314.0,365.0,387.0,362.0,375.0,390.0,85.5,2021-12-31T00:22:00Z,90.0,58.12177571923274
1326,101.0,98.0,88.0,83.0,84.0,77.0,75.0,65.0,76.0,76.0,90.0,97.0,135.0,178.0,199.0,249.0,301.0,313.0,367.0,382.0,362.0,371.0,389.0,89.5,2021-12-31T00:23:00Z,90.0,78.782967624897
1327,101.0,99.0,88.0,83.0,84.0,78.0,75.0,65.0,75.0,76.0,89.0,98.0,134.0,177.0,197.0,250.0,298.0,312.0,363.0,381.0,360.0,372.0,385.0,85.98,2021-12-31T00:24:00.001000Z,90.0,37.54688632227122
1328,100.0,100.0,89.0,84.0,84.0,78.0,76.0,65.0,75.0,75.0,86.0,98.0,134.0,176.0,198.0,248.0,299.0,310.0,358.0,382.0,359.0,370.0,386.0,86.26,2021-12-31T00:25:00Z,90.0,74.23683890306351
1329,101.0,100.0,89.0,84.0,84.0,78.0,75.0,65.0,75.0,74.0,83.0,94.0,134.0,176.0,199.0,247.0,301.0,305.0,355.0,372.0,361.0,368.0,382.0,86.52,2021-12-31T00:26:00.001000Z,90.0,78.74910948294878
1330,101.0,100.0,89.0,84.0,84.0,78.0,75.0,65.0,75.0,74.0,80.0,88.0,132.0,177.0,199.0,249.0,300.0,303.0,351.0,362.0,356.0,369.0,379.0,87.32,2021-12-31T00:27:00.002000Z,90.0,54.2644916283562
1331,101.0,100.0,89.0,84.0,84.0,77.0,75.0,65.0,76.0,73.0,77.0,81.0,125.0,175.0,199.0,252.0,300.0,304.0,347.0,357.0,340.0,371.0,378.0,85.52,2021-12-31T00:28:00.003000Z,87.33875694748147,72.08615672664205
1332,100.0,100.0,89.0,84.0,84.0,78.0,75.0,65.0,76.0,73.0,75.0,75.0,114.0,169.0,198.0,252.0,305.0,309.0,344.0,357.0,328.0,357.0,384.0,85.44,2021-12-31T00:29:00Z,90.0,64.4454703156458
1333,100.0,100.0,89.0,84.0,85.0,78.0,75.0,65.0,76.0,73.0,74.0,71.0,102.0,150.0,198.0,250.0,308.0,315.0,348.0,353.0,329.0,340.0,377.0,89.5,2021-12-31T00:30:00.001000Z,90.0,80.90841978064881
1334,100.0,100.0,89.0,84.0,85.0,78.0,75.0,65.0,76.0,73.0,74.0,68.0,94.0,129.0,194.0,248.0,307.0,320.0,355.0,349.0,333.0,335.0,358.0,89.5,2021-12-31T00:31:00Z,90.0,82.13139586251305
1335,101.0,99.0,88.0,84.0,85.0,78.0,75.0,65.0,76.0,73.0,73.0,66.0,88.0,114.0,178.0,249.0,304.0,321.0,361.0,354.0,329.0,340.0,349.0,89.5,2021-12-31T00:32:00Z,90.0,52.11448559224489
1336,101.0,100.0,88.0,84.0,84.0,78.0,76.0,65.0,76.0,73.0,73.0,64.0,84.0,102.0,159.0,243.0,303.0,317.0,365.0,363.0,324.0,339.0,354.0,86.24,2021-12-31T00:33:00.001000Z,90.0,44.62000000000066
1337,101.0,100.0,88.0,83.0,85.0,78.0,76.0,66.0,76.0,73.0,73.0,62.0,81.0,94.0,142.0,225.0,304.0,314.0,363.0,367.0,332.0,331.0,356.0,85.7,2021-12-31T00:34:00Z,90.0,82.64393486229038
1338,102.0,100.0,88.0,83.0,85.0,78.0,76.0,66.0,76.0,73.0,73.0,61.0,79.0,89.0,129.0,201.0,299.0,313.0,358.0,369.0,337.0,334.0,347.0,85.34,2021-12-31T00:35:00.001000Z,90.0,83.21178324872298
1339,103.0,100.0,88.0,83.0,85.0,78.0,76.0,66.0,76.0,73.0,73.0,61.0,79.0,86.0,120.0,181.0,277.0,312.0,355.0,367.0,335.0,344.0,346.0,85.16,2021-12-31T00:36:00.002000Z,87.3164266144073,61.47827823602241
1340,104.0,100.0,88.0,83.0,84.0,78.0,76.0,66.0,76.0,74.0,73.0,60.0,78.0,85.0,113.0,164.0,254.0,307.0,357.0,364.0,336.0,342.0,361.0,84.18,2021-12-31T00:37:00Z,90.0,80.75888134203132
1341,103.0,100.0,89.0,84.0,84.0,78.0,76.0,66.0,76.0,74.0,73.0,60.0,78.0,85.0,108.0,153.0,234.0,289.0,360.0,362.0,336.0,345.0,361.0,84.64,2021-12-31T00:38:00.001000Z,90.0,77.67965388924057
1342,102.0,100.0,89.0,84.0,84.0,77.0,76.0,66.0,76.0,74.0,73.0,60.0,78.0,86.0,107.0,146.0,221.0,266.0,352.0,362.0,334.0,344.0,361.0,85.44,2021-12-31T00:39:00.002000Z,90.0,77.13531596002976
1343,102.0,99.0,89.0,84.0,85.0,77.0,75.0,66.0,76.0,74.0,73.0,60.0,78.0,87.0,108.0,142.0,215.0,250.0,331.0,366.0,332.0,342.0,360.0,84.6,2021-12-31T00:40:00Z,90.0,77.80866641898334
1344,102.0,99.0,89.0,84.0,85.0,77.0,75.0,66.0,76.0,74.0,73.0,60.0,78.0,90.0,110.0,144.0,210.0,240.0,311.0,364.0,337.0,338.0,358.0,84.48,2021-12-31T00:41:00.001000Z,90.0,82.29649859054365
1345,101.0,99.0,88.0,84.0,85.0,78.0,75.0,66.0,76.0,74.0,73.0,59.0,78.0,91.0,112.0,149.0,210.0,236.0,300.0,350.0,345.0,340.0,355.0,84.58,2021-12-31T00:42:00.002000Z,90.0,83.43229842484588
1346,101.0,98.0,88.0,84.0,85.0,78.0,75.0,65.0,76.0,74.0,73.0,59.0,78.0,90.0,119.0,154.0,214.0,233.0,294.0,337.0,346.0,346.0,354.0,84.68,2021-12-31T00:43:00Z,90.0,82.5143024872486
1347,101.0,98.0,88.0,84.0,84.0,78.0,75.0,65.0,76.0,74.0,73.0,59.0,77.0,88.0,123.0,162.0,221.0,236.0,296.0,330.0,338.0,360.0,360.0,84.76,2021-12-31T00:44:00.001000Z,86.24500717535054,70.96006423423314
1348,101.0,97.0,88.0,83.0,84.0,78.0,75.0,65.0,76.0,74.0,73.0,59.0,77.0,85.0,123.0,172.0,226.0,243.0,299.0,329.0,337.0,357.0,377.0,84.9,2021-12-31T00:45:00Z,90.0,51.18250000000102
1349,100.0,97.0,87.0,84.0,84.0,78.0,76.0,65.0,76.0,74.0,73.0,59.0,76.0,83.0,118.0,178.0,235.0,250.0,308.0,334.0,337.0,360.0,377.0,84.96,2021-12-31T00:46:00.001000Z,90.0,65.24722339831665
1350,100.0,97.0,87.0,83.0,84.0,78.0,76.0,65.0,76.0,73.0,73.0,59.0,75.0,81.0,112.0,176.0,243.0,257.0,315.0,342.0,343.0,362.0,377.0,85.06,2021-12-31T00:47:00Z,90.0,61.14512767336546
1351,100.0,96.0,87.0,83.0,84.0,78.0,76.0,66.0,76.0,73.0,73.0,59.0,75.0,80.0,107.0,166.0,246.0,269.0,319.0,350.0,352.0,365.0,378.0,85.08,2021-12-31T00:48:00Z,90.0,31.004615384618536
1352,100.0,96.0,87.0,83.0,84.0,78.0,76.0,66.0,77.0,73.0,72.0,58.0,76.0,79.0,103.0,151.0,240.0,278.0,331.0,354.0,358.0,376.0,378.0,85.4,2021-12-31T00:49:00Z,86.71368653144297,68.00481058424279
1353,100.0,95.0,87.0,83.0,83.0,78.0,76.0,66.0,77.0,74.0,72.0,58.0,76.0,81.0,100.0,140.0,222.0,280.0,343.0,360.0,359.0,382.0,389.0,85.4,2021-12-31T00:50:00Z,87.88563557736552,68.7169593150704
1354,99.0,94.0,87.0,83.0,83.0,78.0,76.0,66.0,77.0,74.0,73.0,58.0,76.0,86.0,98.0,133.0,206.0,270.0,348.0,371.0,359.0,383.0,396.0,85.36,2021-12-31T00:51:00Z,90.0,67.03765477683349
1355,99.0,94.0,86.0,82.0,83.0,77.0,76.0,66.0,77.0,74.0,73.0,58.0,76.0,89.0,99.0,130.0,194.0,254.0,341.0,384.0,366.0,379.0,397.0,85.68,2021-12-31T00:52:00Z,90.0,72.73991237400543
1356,98.0,93.0,86.0,82.0,83.0,77.0,75.0,66.0,77.0,74.0,73.0,58.0,77.0,91.0,107.0,131.0,187.0,240.0,327.0,388.0,373.0,381.0,389.0,85.76,2021-12-31T00:53:00Z,90.0,-9.84874999999732
1357,99.0,93.0,86.0,82.0,83.0,77.0,75.0,66.0,77.0,74.0,73.0,58.0,77.0,93.0,114.0,140.0,189.0,229.0,315.0,384.0,380.0,387.0,388.0,85.94,2021-12-31T00:54:00.001000Z,86.86995704064965,55.62000000000171
1358,99.0,93.0,86.0,82.0,82.0,77.0,75.0,66.0,77.0,74.0,73.0,58.0,77.0,92.0,120.0,155.0,196.0,225.0,304.0,375.0,381.0,395.0,394.0,86.06,2021-12-31T00:55:00Z,85.99499668260418,65.85137507795675
1359,99.0,94.0,85.0,82.0,82.0,77.0,75.0,66.0,77.0,74.0,73.0,58.0,77.0,90.0,125.0,170.0,210.0,231.0,296.0,365.0,374.0,398.0,401.0,86.2,2021-12-31T00:56:00Z,86.7807051394444,69.52453194193902
1360,98.0,94.0,85.0,82.0,81.0,77.0,75.0,66.0,77.0,74.0,73.0,59.0,76.0,88.0,125.0,182.0,230.0,241.0,299.0,353.0,368.0,396.0,404.0,86.32,2021-12-31T00:57:00.001000Z,87.74498796018551,69.99279943218303
1361,97.0,94.0,85.0,81.0,80.0,77.0,75.0,66.0,76.0,74.0,73.0,59.0,76.0,86.0,123.0,190.0,244.0,256.0,309.0,342.0,363.0,391.0,406.0,86.42,2021-12-31T00:58:00.002000Z,90.0,68.32435614326876
1362,96.0,94.0,85.0,81.0,81.0,76.0,75.0,66.0,76.0,74.0,73.0,59.0,77.0,86.0,120.0,192.0,256.0,274.0,321.0,343.0,354.0,391.0,402.0,86.36,2021-12-31T00:59:00Z,87.83152799504147,72.3322661938354
1363,95.0,93.0,85.0,82.0,81.0,76.0,75.0,65.0,76.0,74.0,73.0,59.0,78.0,90.0,117.0,189.0,261.0,283.0,339.0,352.0,351.0,388.0,404.0,86.28,2021-12-31T01:00:00Z,89.1021384892118,71.7538113929408
1364,95.0,92.0,84.0,82.0,81.0,76.0,74.0,65.0,76.0,74.0,73.0,59.0,80.0,94.0,118.0,183.0,262.0,289.0,351.0,365.0,358.0,381.0,404.0,86.12,2021-12-31T01:01:00Z,90.0,51.59826086956609
1365,96.0,92.0,84.0,82.0,81.0,76.0,74.0,65.0,76.0,74.0,73.0,59.0,81.0,99.0,122.0,177.0,257.0,289.0,356.0,379.0,367.0,384.0,400.0,86.02,2021-12-31T01:02:00.001000Z,90.0,48.43898983191438
1366,96.0,92.0,83.0,81.0,82.0,76.0,74.0,65.0,76.0,74.0,73.0,60.0,82.0,104.0,127.0,175.0,249.0,287.0,355.0,387.0,374.0,391.0,403.0,86.02,2021-12-31T01:03:00Z,90.0,59.118269937622046
1367,97.0,93.0,83.0,80.0,81.0,76.0,74.0,65.0,75.0,74.0,72.0,60.0,82.0,109.0,134.0,180.0,241.0,283.0,353.0,391.0,379.0,395.0,408.0,86.08,2021-12-31T01:04:00Z,90.0,54.078673982840435
1368,97.0,94.0,84.0,79.0,80.0,76.0,74.0,65.0,75.0,73.0,73.0,59.0,80.0,109.0,141.0,188.0,244.0,277.0,352.0,390.0,382.0,399.0,409.0,86.24,2021-12-31T01:05:00.001000Z,90.0,61.06995321093831
1369,97.0,94.0,84.0,80.0,80.0,76.0,74.0,65.0,75.0,73.0,73.0,60.0,80.0,105.0,152.0,198.0,253.0,274.0,350.0,390.0,381.0,400.0,409.0,86.2,2021-12-31T01:06:00Z,89.6199952942787,64.19732311498333
1370,98.0,94.0,85.0,80.0,80.0,76.0,74.0,65.0,75.0,73.0,73.0,60.0,81.0,102.0,154.0,210.0,262.0,277.0,347.0,391.0,380.0,399.0,411.0,86.3,2021-12-31T01:07:00Z,90.0,61.870000000001085
1371,99.0,94.0,85.0,80.0,80.0,75.0,74.0,65.0,75.0,73.0,73.0,61.0,84.0,104.0,152.0,224.0,273.0,290.0,351.0,392.0,383.0,398.0,411.0,86.34,2021-12-31T01:08:00.001000Z,90.0,49.34449510612043
1372,100.0,95.0,85.0,81.0,80.0,75.0,73.0,65.0,75.0,73.0,73.0,61.0,86.0,112.0,150.0,229.0,288.0,301.0,361.0,389.0,387.0,401.0,410.0,86.48,2021-12-31T01:09:00.002000Z,90.0,56.69740193897256
1373,100.0,96.0,85.0,81.0,81.0,75.0,73.0,65.0,75.0,73.0,73.0,62.0,89.0,120.0,155.0,230.0,300.0,316.0,374.0,385.0,388.0,405.0,412.0,87.3,2021-12-31T01:10:00Z,88.86994680975012,63.31491244389971
1374,101.0,97.0,86.0,81.0,82.0,75.0,73.0,64.0,75.0,74.0,73.0,63.0,93.0,125.0,168.0,232.0,306.0,330.0,383.0,390.0,384.0,410.0,415.0,87.5,2021-12-31T01:11:00.001000Z,87.13784117927213,69.37000000000054
1375,100.0,98.0,86.0,81.0,82.0,75.0,73.0,64.0,75.0,73.0,73.0,63.0,96.0,134.0,178.0,243.0,306.0,340.0,398.0,397.0,384.0,406.0,421.0,89.5,2021-12-31T01:12:00Z,90.0,62.559144779482146
1376,100.0,99.0,87.0,82.0,82.0,76.0,73.0,64.0,74.0,73.0,73.0,63.0,96.0,145.0,185.0,262.0,312.0,347.0,408.0,405.0,387.0,401.0,417.0,89.5,2021-12-31T01:13:00Z,90.0,56.25710974171363
1377,100.0,99.0,87.0,82.0,82.0,76.0,73.0,64.0,74.0,73.0,73.0,63.0,96.0,145.0,185.0,262.0,312.0,347.0,408.0,405.0,387.0,401.0,417.0,89.5,2021-12-31T01:14:00Z,90.0,56.25710974171363
1378,101.0,98.0,87.0,83.0,82.0,76.0,74.0,64.0,74.0,73.0,73.0,63.0,94.0,143.0,194.0,275.0,330.0,350.0,414.0,412.0,387.0,404.0,411.0,89.5,2021-12-31T01:15:00Z,88.87001075004257,63.37000000000093
1379,101.0,98.0,87.0,83.0,83.0,76.0,74.0,64.0,75.0,73.0,73.0,63.0,96.0,140.0,203.0,283.0,346.0,360.0,418.0,414.0,390.0,405.0,414.0,89.5,2021-12-31T01:16:00Z,90.0,58.53927093506359
1380,102.0,98.0,87.0,83.0,84.0,77.0,74.0,65.0,75.0,73.0,72.0,62.0,97.0,140.0,201.0,292.0,353.0,377.0,423.0,421.0,394.0,405.0,416.0,89.5,2021-12-31T01:17:00.001000Z,90.0,7.665454545456176
1381,101.0,98.0,87.0,83.0,84.0,77.0,74.0,65.0,75.0,72.0,72.0,62.0,93.0,139.0,197.0,297.0,356.0,386.0,433.0,427.0,396.0,408.0,415.0,0.0,2021-12-31T01:18:00Z,90.0,54.98108997929833
1382,101.0,98.0,87.0,83.0,84.0,77.0,74.0,65.0,75.0,72.0,72.0,61.0,88.0,130.0,191.0,295.0,362.0,389.0,441.0,431.0,398.0,408.0,417.0,89.5,2021-12-31T01:19:00Z,90.0,32.35003080609922
1383,100.0,98.0,87.0,83.0,84.0,77.0,75.0,65.0,75.0,73.0,72.0,60.0,84.0,120.0,184.0,288.0,363.0,389.0,444.0,438.0,401.0,411.0,419.0,89.5,2021-12-31T01:20:00Z,90.0,41.80424693444981
1384,100.0,98.0,87.0,83.0,84.0,78.0,75.0,65.0,75.0,73.0,72.0,59.0,82.0,112.0,176.0,276.0,358.0,389.0,440.0,443.0,402.0,416.0,421.0,89.5,2021-12-31T01:21:00Z,88.32831304967237,60.88441956765972
1385,100.0,98.0,87.0,83.0,83.0,78.0,75.0,65.0,76.0,73.0,72.0,59.0,80.0,107.0,167.0,263.0,346.0,388.0,439.0,443.0,401.0,417.0,426.0,89.5,2021-12-31T01:22:00Z,90.0,59.48994525758695
1386,100.0,98.0,87.0,83.0,84.0,77.0,76.0,65.0,76.0,73.0,72.0,59.0,78.0,101.0,160.0,252.0,332.0,382.0,440.0,438.0,400.0,415.0,429.0,87.02,2021-12-31T01:23:00Z,90.0,40.93898983191425
1387,99.0,98.0,87.0,83.0,84.0,77.0,75.0,66.0,76.0,73.0,72.0,58.0,78.0,96.0,153.0,245.0,323.0,367.0,437.0,433.0,397.0,411.0,427.0,86.6,2021-12-31T01:24:00Z,90.0,56.23236162364127
1388,98.0,98.0,87.0,83.0,84.0,78.0,75.0,66.0,77.0,74.0,72.0,58.0,77.0,94.0,145.0,240.0,320.0,351.0,424.0,433.0,391.0,408.0,424.0,86.52,2021-12-31T01:25:00.001000Z,90.0,45.04709673615083
1389,98.0,97.0,87.0,83.0,84.0,78.0,76.0,66.0,77.0,74.0,72.0,58.0,77.0,93.0,140.0,234.0,319.0,342.0,407.0,432.0,387.0,402.0,424.0,86.48,2021-12-31T01:26:00.002000Z,90.0,74.4600911541512
1390,98.0,97.0,86.0,83.0,84.0,78.0,76.0,66.0,77.0,74.0,72.0,58.0,76.0,92.0,136.0,225.0,315.0,341.0,396.0,426.0,389.0,395.0,418.0,86.64,2021-12-31T01:27:00Z,90.0,81.16083287160575
1391,99.0,97.0,86.0,83.0,84.0,78.0,76.0,66.0,77.0,74.0,73.0,58.0,76.0,90.0,134.0,218.0,309.0,343.0,397.0,416.0,388.0,398.0,408.0,85.32,2021-12-31T01:28:00Z,90.0,2.6199999999989574
1392,99.0,98.0,86.0,82.0,84.0,77.0,76.0,66.0,76.0,74.0,73.0,58.0,76.0,89.0,131.0,213.0,301.0,341.0,400.0,410.0,385.0,398.0,407.0,85.38,2021-12-31T01:29:00.001000Z,90.0,54.19595709683445
1393,98.0,98.0,86.0,82.0,84.0,78.0,75.0,66.0,76.0,74.0,73.0,59.0,76.0,89.0,129.0,210.0,299.0,335.0,400.0,412.0,380.0,398.0,410.0,85.42,2021-12-31T01:30:00Z,90.0,60.4318550719097
1394,97.0,98.0,86.0,81.0,84.0,78.0,75.0,66.0,77.0,73.0,72.0,59.0,77.0,88.0,129.0,208.0,295.0,331.0,397.0,417.0,382.0,394.0,410.0,85.48,2021-12-31T01:31:00.001000Z,90.0,71.25997372470185
