,0
65439,0.8374221
65440,1.010593
65441,1.0665638
65442,1.0852253
65443,0.543699
65444,0.7042012
65445,0.91910094
65446,1.0633998
65447,1.1093198
65448,1.1009408
65449,1.1433151
65450,0.40190095
65451,0.60736513
65452,0.7704928
65453,0.8717162
65454,0.98737913
65455,1.0077243
65456,1.0169748
65457,0.3820649
65458,0.7292347
65459,0.8042687
65460,0.8662142
65461,0.9610482
65462,1.0071888
65463,1.1544359
65464,0.46657354
65465,0.6641875
65466,1.0522015
65467,1.1086707
65468,1.0978456
65469,1.12665
65470,1.108298
65471,0.92419946
65472,1.0148385
65473,1.0646176
65474,1.0797046
65475,1.2176782
65476,1.1506909
65477,1.2252218
65478,0.67532945
65479,0.72952867
65480,0.80938566
65481,0.96081
65482,1.0286447
65483,1.0162125
65484,1.0490524
65485,0.36679855
65486,0.5923837
65487,0.88627636
65488,0.9854601
65489,1.0754148
65490,1.0780253
65491,1.1251546
65492,0.5215592
65493,0.61410636
65494,0.7989823
65495,0.891343
65496,0.97331953
65497,0.9522327
65498,1.0562669
65499,0.5029576
65500,0.8595128
65501,1.020489
65502,1.204077
65503,1.1806335
65504,1.118382
65505,1.1435852
65506,0.50778806
65507,0.6612675
65508,0.8279549
65509,0.92391926
65510,0.9641957
65511,1.0566919
65512,1.0656036
65513,0.58448887
65514,0.7680599
65515,0.82202655
65516,0.94423956
65517,1.1432755
65518,1.1201738
65519,1.2155957
65520,0.5992129
65521,0.808912
65522,0.8325047
65523,0.9196053
65524,0.9736093
65525,1.0577548
65526,1.0176505
65527,0.35279262
65528,0.52924037
65529,0.76374674
65530,0.8404309
65531,0.87907
65532,0.9058948
65533,1.0360252
65534,0.5232215
65535,0.6534326
65536,0.8234042
65537,0.9009147
65538,1.0433954
65539,1.1732447
65540,1.0362858
65541,0.6457983
65542,0.7979206
65543,0.9093243
65544,0.9107519
65545,0.906845
65546,0.93924457
65547,0.9969101
65548,0.44677728
65549,0.6093073
65550,0.78224736
65551,0.7772981
65552,0.89145225
65553,0.94237024
65554,1.0623528
65555,0.5084158
65556,0.57980466
65557,0.8279745
65558,0.9681166
65559,0.98240197
65560,0.99201083
65561,1.0271407
65562,0.48998657
65563,0.6223808
65564,0.9176314
65565,1.0807248
65566,1.0493684
65567,1.1016812
65568,1.1191522
65569,0.52051944
65570,0.74973196
65571,0.8883675
65572,1.0169528
65573,1.1037905
65574,1.1850209
65575,1.1672485
65576,0.39945018
65577,0.6336279
65578,0.80948836
65579,0.940901
65580,0.99762833
65581,0.9913803
65582,1.0025144
65583,0.3810721
65584,0.6391144
65585,0.7985168
65586,0.899741
65587,1.0214156
65588,0.99600214
65589,1.0190322
65590,0.51057005
65591,0.72787416
65592,0.8545943
65593,0.90567875
65594,0.9728692
65595,1.0461909
65596,1.0394632
65597,0.5708802
65598,0.7082472
65599,0.8082889
65600,0.9624014
65601,1.0817533
65602,1.1361029
65603,1.1542969
65604,0.4834488
65605,0.62508535
65606,0.7454582
65607,0.9152794
65608,0.95797527
65609,0.98172665
65610,0.99783367
65611,0.39473075
65612,0.72016996
65613,0.7193986
65614,0.80447555
65615,0.83042914
65616,0.9410682
65617,1.0072198
65618,0.45830283
65619,0.60619235
65620,0.8108485
65621,0.9318998
65622,0.9395513
65623,0.97159785
65624,1.0671839
65625,0.55985695
65626,0.6693318
65627,0.835807
65628,0.88804054
65629,0.9230522
65630,1.0457965
65631,1.1096112
65632,0.4504149
65633,0.5830979
65634,0.7309187
65635,0.84160995
65636,0.8797041
65637,0.98405886
65638,1.0704004
65639,0.51778334
65640,0.8251915
65641,0.9415701
65642,1.0637269
65643,1.1243494
65644,1.1926893
65645,1.1842793
65646,0.57243127
65647,0.7594682
65648,0.8655944
65649,1.0110773
65650,1.1032352
65651,1.0668707
65652,1.1219072
65653,0.67047566
65654,0.7467869
65655,0.78897536
65656,0.8322828
65657,1.0175954
65658,1.1419866
65659,1.16387
65660,0.5136157
65661,0.7340131
65662,0.7921472
65663,0.8557655
65664,0.96228826
65665,0.96937245
65666,1.1051892
65667,0.5532253
65668,0.6892818
65669,0.98963016
65670,1.0708203
65671,1.1593947
65672,1.1438993
65673,1.1901966
65674,0.446446
65675,0.9319179
65676,0.92659205
65677,0.9867544
65678,1.0556394
65679,1.1197398
65680,1.1523287
65681,0.64189583
65682,0.83899385
65683,0.9625644
65684,1.0381479
65685,1.1353328
65686,1.117773
65687,1.1607691
65688,0.6278858
65689,0.7897658
65690,0.8690248
65691,1.0136122
65692,1.0080678
65693,1.0438969
65694,1.0708936
65695,0.36271796
65696,0.627434
65697,0.8074181
65698,0.97979385
65699,0.93225664
65700,0.93008775
65701,1.0611186
65702,0.6050137
65703,0.83521205
65704,0.9895653
65705,1.0942318
65706,1.0943036
65707,1.1058754
65708,1.1288759
65709,0.6527589
65710,0.7725035
65711,0.7888904
65712,0.8285892
65713,0.9437208
65714,1.0330338
65715,1.0455339
65716,0.39038968
65717,0.78718793
65718,0.91030455
65719,0.9624586
65720,1.0501838
65721,1.0657129
65722,1.0949847
65723,0.6396897
65724,0.7322749
65725,0.9226074
65726,0.9383898
65727,0.98487455
65728,1.0610214
65729,1.0477526
65730,0.41244453
65731,0.63426197
65732,0.75018173
65733,0.87186354
65734,1.0404041
65735,1.0705059
65736,1.0278031
65737,0.5868158
65738,0.79882604
65739,0.8880537
65740,0.9013468
65741,0.9293377
65742,1.0545437
65743,1.1975518
65744,0.3828371
65745,0.805537
65746,0.93628204
65747,1.1127914
65748,1.0182118
65749,1.0812225
65750,1.1496136
65751,0.45347688
65752,0.67847776
65753,0.8572292
65754,1.0118628
65755,0.9682386
65756,1.0016474
65757,0.9860749
65758,0.44566047
65759,0.62241304
65760,0.76214135
65761,0.8844452
65762,0.9900089
65763,0.97630674
65764,1.0196406
65765,0.48270208
65766,0.7395289
65767,0.8940688
65768,0.9988902
65769,1.078765
65770,1.1321862
65771,1.1797274
65772,0.4180521
65773,0.6542195
65774,0.7575416
65775,0.82363313
65776,0.8566363
65777,0.9319994
65778,0.96877664
65779,0.41807738
65780,0.8208949
65781,0.9013876
65782,0.80795646
65783,0.8565447
65784,0.9306141
65785,0.9526108
65786,0.43158478
65787,0.6652216
65788,0.8075566
65789,0.9763783
65790,0.9612201
65791,1.0776743
65792,1.1859845
65793,0.46153283
65794,0.6662136
65795,0.8180585
65796,0.9194533
65797,0.98143226
65798,1.0675604
65799,1.126835
65800,0.36850557
65801,0.65548396
65802,0.6580229
65803,0.8591045
65804,0.909071
65805,0.9992383
65806,1.0325102
65807,0.5789743
65808,0.87961715
65809,0.7897438
65810,0.99537826
65811,1.0551931
65812,1.0677091
65813,1.1493756
65814,0.5714041
65815,0.5810462
65816,0.78723896
65817,0.9750243
65818,0.9641017
65819,1.056992
65820,1.1312283
65821,0.38897815
65822,0.6834295
65823,0.7663784
65824,0.8375166
65825,0.90532404
65826,1.1016978
65827,1.1787233
65828,0.63359165
65829,0.8148253
65830,0.8976695
65831,1.017941
65832,1.2356211
65833,1.247194
65834,1.1978613
65835,0.47000876
65836,0.5649109
65837,0.779899
65838,0.8851808
65839,0.9722026
65840,1.0227326
65841,1.1352866
65842,0.6463942
65843,0.71921295
65844,0.8533049
65845,0.97993267
65846,1.0938096
65847,1.1687759
65848,1.210395
65849,0.4257253
65850,0.5779826
65851,0.76710135
65852,0.8794423
65853,0.9758179
65854,0.96524495
65855,1.0380602
65856,0.4458556
65857,0.7160404
65858,0.8354211
65859,0.94953966
65860,1.0141319
65861,1.0698931
65862,1.0910453
65863,0.70366824
65864,0.66841805
65865,0.8539377
65866,1.0011997
65867,1.077694
65868,1.0354987
65869,1.0710586
65870,0.52699465
65871,0.8105279
65872,0.8933665
65873,0.98032874
65874,1.0483227
65875,1.0992979
65876,1.1336914
65877,0.54955983
65878,0.84809875
65879,0.9420225
65880,0.98616445
65881,1.0372572
65882,1.0824705
65883,1.12295
65884,0.572355
65885,0.7588021
65886,0.8300956
65887,0.9132544
65888,0.90604144
65889,0.93402696
65890,0.9939225
65891,0.58826005
65892,0.8559533
65893,0.97468746
65894,1.0780364
65895,1.1857926
65896,1.1696432
65897,1.1914976
65898,0.47577438
65899,0.63645494
65900,0.8284661
65901,0.83847165
65902,0.9099049
65903,0.94804806
65904,1.0499699
65905,0.47312877
65906,0.6677048
65907,0.854103
65908,0.90455025
65909,1.0631746
65910,1.1323662
65911,1.1646032
65912,0.41757184
65913,0.6245395
65914,0.7582169
65915,0.8254178
65916,0.87573814
65917,0.88391083
65918,1.0169569
65919,0.45145378
65920,0.6302756
65921,0.93772656
65922,1.0230993
65923,1.0250247
65924,0.94181204
65925,0.9875673
65926,0.49844378
65927,0.8567092
65928,0.93053496
65929,1.0610629
65930,0.97828555
65931,1.0725259
65932,1.0230647
65933,0.38265064
65934,0.58477676
65935,0.84346133
65936,0.84615135
65937,0.9136459
65938,0.99618685
65939,1.0369223
65940,0.48893264
65941,0.77912974
65942,0.85805357
65943,0.86611706
65944,0.9140981
65945,1.0303152
65946,0.9679093
65947,0.56960654
65948,0.66555244
65949,0.8504728
65950,0.8670473
65951,0.9132519
65952,0.99718726
65953,1.068782
65954,0.41440105
65955,0.58601916
65956,0.74560094
65957,0.8326196
65958,0.88152015
65959,0.95237416
65960,0.96666425
65961,0.41911405
65962,0.59504443
65963,0.8121049
65964,1.0014801
65965,1.095292
65966,1.1058475
65967,1.1189296
65968,0.64125115
65969,0.79415494
65970,0.8120163
65971,1.0040064
65972,1.0402225
65973,1.1028093
65974,1.0822806
65975,0.42015758
65976,0.7259191
65977,0.9421815
65978,1.0037289
65979,0.97164816
65980,1.0621212
65981,1.1070857
65982,0.45138726
65983,0.74351674
65984,0.8220862
65985,0.9383446
65986,1.0562525
65987,1.2044946
65988,1.2494094
65989,0.48517898
65990,0.74711037
65991,0.7694394
65992,0.9116548
65993,1.1566252
65994,1.0354482
65995,1.1923081
65996,0.543083
65997,0.8166228
65998,0.87348795
65999,0.90883595
66000,1.0231788
66001,1.1028938
66002,1.1790029
66003,0.34308183
66004,0.6543518
66005,0.93435353
66006,0.9306959
66007,1.0007858
66008,1.1076868
66009,1.1842108
66010,0.49266997
66011,0.7174116
66012,0.7126503
66013,0.88306195
66014,1.0017693
66015,1.0603799
66016,1.1551677
66017,0.51974297
66018,0.59116745
66019,0.76077527
66020,0.9518816
66021,1.0450171
66022,1.0560366
66023,1.1108884
66024,0.48734
66025,0.7748481
66026,0.9027771
66027,0.9473572
66028,1.061973
66029,1.1801648
66030,1.227167
66031,0.55485827
66032,0.74331015
66033,0.84331053
66034,0.92196405
66035,0.9769364
66036,1.0672612
66037,1.1227146
66038,0.40629545
66039,0.678615
66040,0.8191796
66041,0.8561796
66042,0.9441405
66043,1.0079254
66044,1.0341148
66045,0.491022
66046,0.68716335
66047,0.8811789
66048,0.9782775
66049,0.9801825
66050,1.0662822
66051,1.103633
66052,0.49061742
66053,0.6896914
66054,0.8218833
66055,0.9286008
66056,1.0167987
66057,1.049333
66058,1.0414044
66059,0.5053462
66060,0.7364362
66061,0.8089518
66062,1.0093306
66063,1.0625796
66064,1.1071346
66065,1.130347
66066,0.366997
66067,0.654685
66068,0.9698201
66069,1.0424836
66070,1.1340894
66071,1.0966536
66072,1.083676
66073,0.5294967
66074,0.746808
66075,0.8590521
66076,1.0055056
66077,1.0198985
66078,1.0007439
66079,1.0518278
66080,0.5432302
66081,0.7048431
66082,0.88090146
66083,1.0600214
66084,1.058456
66085,1.1128043
66086,1.1190009
66087,0.60618436
66088,0.8536048
66089,0.9508438
66090,1.0034229
66091,1.0602297
66092,1.0036483
66093,1.0188681
66094,0.47997943
66095,0.71991336
66096,0.8128651
66097,0.8258645
66098,0.89093643
66099,0.9288593
66100,1.019849
66101,0.49771628
66102,0.6343922
66103,0.7894461
66104,1.0311041
66105,1.0341265
66106,1.1221174
66107,1.1608583
66108,0.66145504
66109,0.7340456
66110,0.8723582
66111,0.94998056
66112,0.9934411
66113,1.1081865
66114,1.2018158
66115,0.4786412
66116,0.5829688
66117,0.75919116
66118,0.902678
66119,1.1151779
66120,1.1858531
66121,1.1955585
66122,0.4680723
66123,0.76044124
66124,0.88186365
66125,0.98909175
66126,0.95449114
66127,1.06439
66128,1.0661576
66129,0.6158303
66130,1.0434142
66131,1.0888106
66132,1.2111398
66133,1.238511
66134,1.2558107
66135,1.1925516
66136,0.7135154
66137,0.8153877
66138,0.86808735
66139,0.9349572
66140,0.90624726
66141,0.9478897
66142,1.0616763
66143,0.6840933
66144,0.7309481
66145,0.7762413
66146,0.91277885
66147,0.98305154
66148,1.1343707
66149,1.1468874
66150,0.42733198
66151,0.7199834
66152,0.7674006
66153,0.81891155
66154,0.9123333
66155,0.9278264
66156,0.9211943
66157,0.51030177
66158,0.74064946
66159,0.8775897
66160,0.9864335
66161,0.999431
66162,1.13265
66163,1.1506934
66164,0.61492586
66165,0.9232444
66166,1.0135502
66167,1.0206478
66168,1.081198
66169,1.210387
66170,1.2245146
66171,0.59854406
66172,0.80830127
66173,1.0475116
66174,1.1111436
66175,1.152644
66176,1.1973907
66177,1.2192565
66178,0.43213782
66179,0.5932102
66180,0.6832271
66181,0.77623737
66182,0.8279761
66183,0.87076217
66184,0.91151476
66185,0.3829087
66186,0.5764306
66187,0.7360901
66188,0.84761894
66189,0.9673067
66190,0.9627654
66191,1.1044033
66192,0.56289643
66193,0.7528473
66194,0.86637837
66195,0.89227724
66196,0.95099235
66197,1.0030664
66198,1.0247964
66199,0.4111055
66200,0.6558915
66201,0.87108976
66202,0.9616847
66203,1.046362
66204,1.1072854
66205,1.139337
66206,0.5677779
66207,0.6468268
66208,0.782818
66209,0.9318417
66210,0.9884966
66211,1.0954705
66212,1.1235726
66213,0.6344265
66214,0.6303462
66215,0.804512
66216,0.8678759
66217,1.0070816
66218,1.0071089
66219,1.0611871
66220,0.44954014
66221,0.6147756
66222,0.76730186
66223,0.8691394
66224,1.0054903
66225,1.0615717
66226,1.0569674
66227,0.3883239
66228,0.632052
66229,0.70337474
66230,0.8365973
66231,0.99616385
66232,1.0908134
66233,1.1302526
66234,0.4566153
66235,0.6372192
66236,0.81068
66237,0.9150526
66238,0.93199015
66239,1.0099394
66240,1.0686213
66241,0.44368672
66242,0.6415071
66243,0.8648519
66244,0.973862
66245,0.96935314
66246,1.1602505
66247,1.086321
66248,0.49584082
66249,0.66176605
66250,0.77972066
66251,0.88481593
66252,0.92788976
66253,1.0305938
66254,1.073939
66255,0.6043557
66256,0.77809197
66257,0.9232878
66258,1.0687411
66259,1.0360895
66260,1.1041733
66261,1.1412777
66262,0.53898174
66263,0.64457875
66264,0.69765234
66265,0.779572
66266,0.8585623
66267,0.8423716
66268,0.85422057
66269,0.65002483
66270,0.73221844
66271,0.81002444
66272,0.889281
66273,0.9826154
66274,1.0161608
66275,0.9293303
66276,0.4589692
66277,0.5501437
66278,0.7153081
66279,0.852078
66280,0.96976507
66281,1.0211802
66282,1.037257
66283,0.5620266
66284,0.7472142
66285,0.83910286
66286,0.8981893
66287,0.9688376
66288,1.040113
66289,1.0674512
66290,0.46785322
66291,0.77336913
66292,0.80573153
66293,0.9234974
66294,0.97376686
66295,1.1099906
66296,1.1579393
66297,0.36607984
66298,0.68889
66299,0.78670835
66300,0.8971258
66301,1.0189275
66302,1.0081713
66303,0.9791166
66304,0.49688482
66305,0.7296354
66306,0.93464875
66307,0.96885026
66308,0.91059375
66309,0.96423024
66310,1.0762417
66311,0.62824583
66312,0.82087153
66313,0.8232195
66314,0.91602856
66315,1.0341587
66316,1.120957
66317,1.1611662
66318,0.72771245
66319,0.8493772
66320,0.8788302
66321,0.81304795
66322,0.8824248
66323,0.9608887
66324,0.9752877
66325,0.58249
66326,0.7136586
66327,0.9432912
66328,0.8434571
66329,0.87668407
66330,0.9100343
66331,0.93826973
66332,0.45410582
66333,0.625877
66334,0.818508
66335,0.93415105
66336,0.95569634
66337,1.0553613
66338,1.0937203
66339,0.9115425
66340,1.0906364
66341,1.1008664
66342,1.1182092
66343,1.1721447
66344,1.221008
66345,1.3496883
66346,0.48162916
66347,0.62495273
66348,0.70619446
66349,0.81699836
66350,0.9147748
66351,0.9829273
66352,1.0429063
66353,0.4654722
66354,0.6710002
66355,0.74805224
66356,0.8777437
66357,0.9227738
66358,0.98120964
66359,0.9969648
66360,0.6180653
66361,0.7729332
66362,0.9862971
66363,1.0389348
66364,1.1338593
66365,1.164369
66366,1.1445158
66367,0.39974305
66368,0.59371686
66369,0.7662848
66370,0.9164414
66371,0.9941945
66372,1.0326089
66373,1.0644872
66374,0.62925416
66375,0.7473155
66376,0.9190295
66377,1.040667
66378,1.0959198
66379,1.074674
66380,1.1475865
66381,0.4172261
66382,0.6353029
66383,0.7105396
66384,0.8118364
66385,0.8805262
66386,0.9244189
66387,1.0636351
66388,0.40275866
66389,0.6259433
66390,0.65690595
66391,0.7517499
66392,0.9771291
66393,0.9975149
66394,1.009259
66395,0.4316594
66396,0.6708755
66397,0.7911026
66398,0.9587824
66399,1.0372908
66400,1.0318619
66401,1.0743712
66402,0.59501946
66403,0.77407306
66404,0.7399481
66405,0.8713258
66406,1.021029
66407,1.0447848
66408,1.1613119
66409,0.46583855
66410,0.6042054
66411,0.7416921
66412,0.8404945
66413,0.97593904
66414,1.0521152
66415,1.0717483
66416,0.64244884
66417,0.83980864
66418,0.9213816
66419,1.0664691
66420,1.091196
66421,1.0013802
66422,1.0152179
66423,0.30703765
66424,0.5470217
66425,0.7348104
66426,0.84196734
66427,0.9548961
66428,1.0384732
66429,1.0544764
66430,0.43659467
66431,0.648776
66432,0.73069155
66433,0.8928243
66434,0.92104006
66435,0.88596946
66436,0.9295268
66437,0.5048625
66438,0.8171023
66439,0.89238065
66440,0.98789066
66441,1.0486734
66442,1.1025075
66443,1.1043305
66444,0.5743036
66445,0.8726567
66446,0.9293575
66447,1.0930129
66448,1.1675335
66449,1.2628226
66450,1.202131
66451,0.514995
66452,0.7573616
66453,0.82150984
66454,0.87259513
66455,0.9265799
66456,0.9629963
66457,1.0733479
66458,0.5352794
66459,0.79953474
66460,0.9239981
66461,1.0868165
66462,1.0677606
66463,1.1004274
66464,1.1254382
66465,0.3358338
66466,0.5853091
66467,0.67016804
66468,0.7655181
66469,0.86953056
66470,1.0258508
66471,1.0872625
66472,0.49722815
66473,0.689868
66474,1.0373048
66475,1.0390638
66476,1.142592
66477,1.1505718
66478,1.286972
66479,0.61482453
66480,0.671616
66481,0.81757766
66482,0.92726684
66483,0.97570074
66484,0.9927205
66485,1.0214692
66486,0.39665484
66487,0.59627193
66488,0.845619
66489,1.0307245
66490,0.9864779
66491,1.0301965
66492,1.0937439
66493,0.50059223
66494,0.71366626
66495,0.8504072
66496,0.8879218
66497,0.8910465
66498,1.0153251
66499,0.9492926
66500,0.34936404
66501,0.51868373
66502,0.74824935
66503,0.93267804
66504,0.90758425
66505,0.97143734
66506,1.0303779
66507,0.5099182
66508,0.66875106
66509,0.8115342
66510,0.9392524
66511,0.9248666
66512,0.9801335
66513,1.0567898
66514,0.47192666
66515,0.7644746
66516,0.90666044
66517,1.0465875
66518,1.0240643
66519,1.017562
66520,1.049425
66521,0.36012274
66522,0.72130424
66523,0.8193807
66524,0.92854524
66525,0.95808464
66526,0.9450288
66527,1.0828116
66528,0.48736143
66529,0.8302528
66530,0.89405715
66531,1.0076559
66532,1.0665152
66533,1.1393113
66534,1.1983156
66535,0.92016023
66536,1.0134462
66537,1.2088265
66538,1.187829
66539,1.1875353
66540,1.1770962
66541,1.1472248
66542,0.43885633
66543,0.74595857
66544,1.0032887
66545,1.0202667
66546,1.023929
66547,1.1113346
66548,1.1156039
66549,0.46675932
66550,0.63913906
66551,0.9750437
66552,0.8966552
66553,0.9355645
66554,1.0318024
66555,1.0669978
66556,0.44632563
66557,0.643982
66558,0.75842774
66559,0.8729788
66560,0.9370239
66561,1.0145202
66562,1.1393114
66563,0.527379
66564,0.7377649
66565,0.82426476
66566,0.8648086
66567,0.951072
66568,0.95171016
66569,0.95038915
66570,0.60195625
66571,0.8175683
66572,1.1045246
66573,1.1503897
66574,1.1206418
66575,1.0996214
66576,1.1275765
66577,0.39843452
66578,0.6402484
66579,0.8355455
66580,0.8783283
66581,0.921705
66582,0.95612216
66583,0.8942693
66584,0.48854372
66585,0.7062403
66586,0.74362254
66587,0.8467612
66588,0.8947
66589,0.9701526
66590,1.0356302
66591,0.4235693
66592,0.75946486
66593,0.89213914
66594,1.0567008
66595,1.0694281
66596,1.2970183
66597,1.2598317
66598,0.54979724
66599,0.7288155
66600,0.7200281
66601,0.89234537
66602,0.8920928
66603,0.9852362
66604,0.9788295
66605,0.7313193
66606,0.830898
66607,0.8860235
66608,0.9888437
66609,1.034852
66610,1.0337888
66611,0.99532574
66612,0.43898883
66613,0.986264
66614,0.89529395
66615,1.0338639
66616,1.1502513
66617,1.1717912
66618,1.2690098
66619,0.49717602
66620,0.70103127
66621,0.8609639
66622,0.99679226
66623,1.0379919
66624,1.0425224
66625,1.0929269
66626,0.44594124
66627,0.739205
66628,0.8865943
66629,0.9301819
66630,1.047005
66631,1.0802919
66632,1.1819317
66633,0.36067083
66634,0.56381047
66635,0.6985492
66636,0.8007899
66637,0.89256424
66638,0.89389646
66639,0.89854693
66640,0.48588705
66641,0.6872076
66642,0.78661275
66643,0.9152879
66644,0.95562357
66645,1.0088596
66646,1.0198963
66647,0.40931234
66648,0.5820225
66649,0.7375828
66650,0.86001694
66651,0.9737624
66652,0.99737877
66653,1.0440103
66654,0.3300775
66655,0.5272091
66656,0.67382884
66657,0.76031935
66658,0.8738755
66659,0.93923765
66660,1.0265653
66661,0.491319
66662,0.69170755
66663,0.8205289
66664,0.8870466
66665,0.9476122
66666,0.97824466
66667,1.0547765
66668,0.6723095
66669,0.8586106
66670,0.81753117
66671,0.9313804
66672,1.0291853
66673,1.132338
66674,1.0885248
66675,0.61307347
66676,0.778549
66677,0.84978354
66678,0.86083233
66679,0.9026267
66680,0.86780936
66681,0.94887006
66682,0.6246842
66683,0.866534
66684,0.95589596
66685,0.99027663
66686,1.0541955
66687,1.0506026
66688,1.0427612
66689,0.55921155
66690,0.8314675
66691,0.95757717
66692,0.9992778
66693,1.1434367
66694,1.1584165
66695,1.1735908
66696,0.36967334
66697,0.5849436
66698,0.70319223
66699,0.81805754
66700,0.8522196
66701,0.9297883
66702,1.0050144
66703,0.69410455
66704,1.0216249
66705,1.0674734
66706,0.9956928
66707,1.2362543
66708,1.1716172
66709,1.3458695
66710,0.43646735
66711,0.6863394
66712,0.7574465
66713,0.89001244
66714,0.91193885
66715,1.1406691
66716,1.1777976
66717,0.5955537
66718,0.7053891
66719,0.82438445
66720,0.92425436
66721,0.9555433
66722,1.0413747
66723,1.0924703
66724,0.46727124
66725,0.7168474
66726,0.9050339
66727,0.96567893
66728,1.0333686
66729,1.0810044
66730,1.0948925
66731,0.40643364
66732,0.6256147
66733,0.7980141
66734,0.92460626
66735,0.99425906
66736,1.0153505
66737,1.235535
66738,0.7064688
66739,0.8367916
66740,0.9410053
66741,0.8809191
66742,1.0417944
66743,1.0576003
66744,1.1285163
66745,0.70143574
66746,0.92182636
66747,1.0298389
66748,1.1354378
66749,1.122359
66750,1.094214
66751,1.1241568
66752,0.38611513
66753,0.7047921
66754,0.8149619
66755,1.0145864
66756,1.0933263
66757,1.0376326
66758,1.0329747
66759,0.45505384
66760,0.74775463
66761,0.98354614
66762,1.0530784
66763,1.082293
66764,1.1026834
66765,1.1607047
66766,0.5395371
66767,0.68063736
66768,0.90317416
66769,1.0095963
66770,0.9890254
66771,1.0646685
66772,1.0893828
66773,0.44903716
66774,0.7037627
66775,0.9511169
66776,1.0343107
66777,1.0282328
66778,1.08214
66779,1.140805
66780,0.4836682
66781,0.64463574
66782,0.7299545
66783,0.8856055
66784,0.9688815
66785,0.97490376
66786,1.0916506
66787,0.77794594
66788,0.8494476
66789,0.9714008
66790,0.9791541
66791,1.0045056
66792,1.0955973
66793,1.2312028
66794,0.5593506
66795,0.73608917
66796,0.7967038
66797,0.8872278
66798,0.92489517
66799,0.9030453
66800,0.9805127
66801,0.6795858
66802,0.8783521
66803,0.89129126
66804,0.9336005
66805,0.9735691
66806,1.0583274
66807,1.1109918
66808,0.5784573
66809,0.7726085
66810,1.0002594
66811,1.0794518
66812,1.1554482
66813,1.1826279
66814,1.3930014
66815,0.49408147
66816,0.73437124
66817,0.917076
66818,1.0312204
66819,1.0629905
66820,1.0449461
66821,1.1237097
66822,0.642942
66823,0.76330525
66824,0.8142719
66825,0.87518525
66826,0.9289556
66827,0.96668684
66828,1.1083732
66829,0.48835522
66830,0.6278685
66831,0.817824
66832,1.0281515
66833,1.078441
66834,1.0553904
66835,1.0924692
66836,0.46968415
66837,0.74969923
66838,0.93538356
66839,1.1079724
66840,1.178555
66841,1.1389081
66842,1.1758738
66843,0.3998482
66844,0.6182717
66845,0.7025068
66846,0.83994097
66847,0.947656
66848,0.9928261
66849,1.0356439
66850,0.505889
66851,0.8093114
66852,0.8863116
66853,1.0171471
66854,1.0886384
66855,1.1495479
66856,1.1296785
66857,0.39445373
66858,0.6036627
66859,0.76527613
66860,0.88779026
66861,0.9472753
66862,0.9254479
66863,0.96649545
66864,0.41404825
66865,0.6072832
66866,0.7833136
66867,0.81295645
66868,0.874291
66869,0.95181507
66870,0.9291407
66871,0.4646211
66872,0.64474523
66873,0.6887406
66874,0.7202745
66875,0.7653296
66876,0.829068
66877,0.88413566
66878,0.3665476
66879,0.516575
66880,0.73025453
66881,0.87975305
66882,0.90769064
66883,0.9415125
66884,0.99221236
66885,0.490344
66886,0.63802516
66887,0.86602813
66888,0.9470202
66889,1.067379
66890,1.1624408
66891,1.0986873
66892,0.7636057
66893,0.9110636
66894,0.9712082
66895,1.0763507
66896,1.1155093
66897,1.0889332
66898,1.0751172
66899,0.4707363
66900,0.62475014
66901,0.74596953
66902,0.8660054
66903,0.92152756
66904,1.0117633
66905,1.0636736
66906,0.533683
66907,0.8066757
66908,0.8436572
66909,0.9233158
66910,0.9748501
66911,0.99490494
66912,1.0880351
66913,0.5001695
66914,0.7548926
66915,0.9307658
66916,0.9321178
66917,1.0492733
66918,1.0833972
66919,1.0959243
66920,0.55893564
66921,0.7382144
66922,0.89851576
66923,1.0230095
66924,1.0772661
66925,1.1356091
66926,1.1427689
66927,0.36631292
66928,0.5252086
66929,0.7131372
66930,0.8492896
66931,0.8560328
66932,0.8310193
66933,0.884661
66934,0.36989903
66935,0.6228957
66936,0.7840891
66937,0.90542084
66938,0.9830419
66939,1.0511336
66940,1.1569254
66941,0.55268687
66942,0.77972424
66943,0.95351183
66944,1.0824572
66945,1.1389155
66946,1.1120892
66947,1.2328316
66948,0.8902224
66949,0.96556103
66950,0.8650083
66951,0.9252221
66952,0.8785662
66953,0.9573328
66954,1.0433673
66955,0.5722774
66956,0.69075304
66957,0.8814041
66958,0.9827026
66959,1.0440631
66960,1.0637766
66961,1.0921899
66962,0.43611464
66963,0.77116525
66964,0.91624063
66965,0.9119391
66966,0.990409
66967,1.0859654
66968,0.9802654
66969,0.40967816
66970,0.6182176
66971,0.8890502
66972,0.87039834
66973,0.88762814
66974,0.977313
66975,1.0706538
66976,0.5614254
66977,0.7199362
66978,0.8382752
66979,0.94593203
66980,0.97424036
66981,0.96535593
66982,1.0150002
66983,0.8071175
66984,0.88862455
66985,1.0868353
66986,1.1555579
66987,1.1001261
66988,1.1471149
66989,1.1208583
66990,0.5931028
66991,0.7418256
66992,0.88641
66993,0.99840194
66994,1.0769404
66995,1.1175371
66996,1.1174598
66997,0.44795915
66998,0.66627115
66999,0.773591
67000,0.85488755
67001,0.8946585
67002,1.0125198
67003,1.0396165
67004,0.40543768
67005,0.63399094
67006,0.7655335
67007,0.8793817
67008,0.9588838
