,index,others,海通期货,国泰君安,中信期货,东证期货,银河期货,兴证期货,广发期货,华泰期货,方正中期,申万期货,国投安信,国信期货,上海中期,徽商期货,光大期货,新湖期货,永安期货,宏源期货,中信建投,南华期货,金瑞期货,中融汇信,东方财富,长江期货,平安期货,国富期货,西部期货,瑞达期货,华闻期货,鲁证期货,招金期货,中银国际,浙商期货,中辉期货,华鑫期货,铜冠金源,招商期货,同信久恒,华安期货,齐盛期货,经易期货,弘业期货,五矿经易,宝城期货,建信期货,五矿期货,瑞龙期货,东航期货,中证期货,roll_yield,spot_price,near_contract_price,dominant_contract_price,near_basis,dom_basis,near_basis_rate,dom_basis_rate,label
2077,2078,188851.0,35418.0,8589.0,19786.0,9410.0,4169.0,3764.0,2714.0,38509.0,3410.0,0.0,3076.0,7654.0,0.0,0.0,2853.0,2857.0,0.0,2877.0,0.0,0.0,0.0,0.0,5582.0,0.0,0.0,7888.0,0.0,3951.0,10321.0,11923.0,4100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007353921679444736,374.0,372.6,374.16,-1.3999999999999773,0.160000000000025,-0.0037433155080213165,0.00042780748663107104,-0.08552490912978222
2078,2079,186956.0,36385.0,12484.0,18158.0,7659.0,4384.0,2870.0,0.0,36574.0,3407.0,3350.0,2789.0,7467.0,0.0,0.0,0.0,4217.0,0.0,0.0,2968.0,0.0,0.0,0.0,4677.0,0.0,2733.0,8562.0,0.0,0.0,7395.0,12883.0,5099.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2895.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00995584331198461,376.43,375.94,377.64,-0.4900000000000091,1.2099999999999795,-0.0013017028398374375,0.0032144090534760306,0.921512551636469
2079,2080,162717.0,28994.0,14077.0,17367.0,6449.0,3301.0,2945.0,0.0,33427.0,3584.0,3451.0,3234.0,4958.0,0.0,0.0,2622.0,2884.0,0.0,0.0,2639.0,0.0,0.0,0.0,3956.0,0.0,0.0,7561.0,0.0,2300.0,6309.0,8967.0,3692.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.014277033942102309,374.81,374.56,376.96,-0.25,2.1499999999999773,-0.0006670046156719289,0.005736239694778655,-0.1803904923599339
2080,2081,196367.0,31372.0,13305.0,20317.0,7817.0,4444.0,3978.0,0.0,42311.0,4042.0,4200.0,2694.0,8423.0,0.0,0.0,3334.0,4539.0,0.0,0.0,0.0,0.0,0.0,0.0,5479.0,0.0,0.0,7208.0,0.0,3325.0,7022.0,14352.0,3359.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4846.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.014229630638566512,373.7,372.92,374.54,-0.7799999999999727,0.8400000000000318,-0.00208723575060199,0.00224779234680228,-0.646125914455054
2081,2082,215003.0,44366.0,14669.0,23027.0,9637.0,4465.0,3060.0,0.0,40212.0,4597.0,4837.0,3660.0,9865.0,0.0,0.0,3860.0,3008.0,0.0,0.0,2996.0,0.0,0.0,0.0,5760.0,0.0,0.0,9034.0,0.0,0.0,8728.0,9129.0,4441.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5652.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013289041977316927,375.98,377.18,375.72,1.1999999999999886,-0.2599999999999909,0.0031916591308047693,-0.0006915261450076704,0.314063664430961
2082,2083,294466.0,50421.0,17578.0,35128.0,11308.0,8441.0,0.0,0.0,55089.0,6221.0,6727.0,5962.0,14258.0,0.0,0.0,6309.0,6046.0,0.0,0.0,5243.0,0.0,0.0,0.0,6831.0,0.0,5074.0,9944.0,0.0,0.0,13426.0,17190.0,8468.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4802.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012015814292513357,377.81,378.58,377.9,0.7699999999999818,0.08999999999997499,0.0020380614594637247,0.00023821497578135897,0.576872188409619
2083,2084,150558.0,31299.0,13119.0,14214.0,6215.0,2977.0,3207.0,2168.0,27653.0,2699.0,3045.0,0.0,6457.0,0.0,0.0,2402.0,3127.0,0.0,0.0,2926.0,0.0,0.0,0.0,3866.0,0.0,0.0,6255.0,0.0,0.0,6444.0,7000.0,3254.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2231.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010125516589343974,377.71,379.44,378.72,1.7300000000000182,1.0100000000000477,0.004580233512483156,0.002674009160467117,0.21651880016900346
2084,2085,204082.0,38219.0,11846.0,21731.0,8047.0,4379.0,3316.0,0.0,46011.0,0.0,3763.0,2918.0,10006.0,0.0,0.0,3575.0,3411.0,0.0,0.0,3899.0,0.0,0.0,0.0,4972.0,0.0,0.0,8551.0,0.0,3172.0,6541.0,12039.0,5029.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2657.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0142484037513186,377.53,378.76,377.78,1.2300000000000182,0.25,0.003258019230259812,0.0006621990305406555,-0.24882206575256885
2085,2086,152362.0,30664.0,5813.0,16290.0,5691.0,3868.0,3357.0,0.0,31972.0,2636.0,3534.0,2026.0,6697.0,0.0,0.0,2278.0,3170.0,0.0,0.0,0.0,0.0,0.0,0.0,4429.0,0.0,0.0,7010.0,0.0,2913.0,4481.0,9301.0,3786.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2446.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013215171318568239,377.49,378.76,378.66,1.2699999999999818,1.170000000000016,0.003364327531855116,0.0030994198521816507,0.23239845771933984
2086,2087,147403.0,27356.0,6159.0,16525.0,7229.0,4965.0,3449.0,0.0,28091.0,2792.0,2724.0,2111.0,7408.0,0.0,0.0,2449.0,2926.0,0.0,0.0,0.0,0.0,0.0,0.0,4321.0,0.0,0.0,7513.0,0.0,2492.0,4657.0,7853.0,4198.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.015477358481014492,377.52,378.76,377.88,1.240000000000009,0.36000000000001364,0.0032845941936852086,0.0009535918626828455,-0.20641473483646386
2087,2088,203704.0,36690.0,9307.0,19751.0,8402.0,5460.0,5755.0,0.0,40853.0,6334.0,4381.0,3502.0,11063.0,0.0,0.0,3133.0,4467.0,2973.0,0.0,0.0,0.0,0.0,0.0,5952.0,0.0,0.0,9876.0,0.0,3089.0,6833.0,10885.0,4998.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01310707290555427,379.04,378.76,380.64,-0.28000000000002956,1.599999999999966,-0.0007387083157450736,0.004221190375685913,0.7250945775535916
2088,2089,103881.0,23183.0,6106.0,10735.0,6929.0,3083.0,3959.0,0.0,11183.0,3227.0,2605.0,0.0,4802.0,0.0,0.0,1837.0,1783.0,0.0,0.0,1834.0,0.0,0.0,0.0,3390.0,0.0,2051.0,4637.0,0.0,2002.0,3506.0,4513.0,2516.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012847970648059797,379.1,378.76,380.12,-0.34000000000003183,1.0199999999999818,-0.0008968609865471766,0.0026905829596413078,-0.13679890560875033
2089,2090,241671.0,41514.0,11255.0,29697.0,10914.0,6497.0,5368.0,0.0,44209.0,5018.0,3862.0,3893.0,12026.0,0.0,0.0,4218.0,7802.0,3553.0,0.0,0.0,0.0,0.0,0.0,5633.0,0.0,0.0,9619.0,0.0,0.0,7679.0,19337.0,5635.0,0.0,3942.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01468242034937123,375.78,378.76,375.98,2.980000000000018,0.20000000000004547,0.00793017190909584,0.0005322263026239504,-1.1011224001276627
2090,2091,188218.0,35876.0,8401.0,23106.0,8884.0,4909.0,4921.0,0.0,35882.0,4054.0,3615.0,3996.0,9009.0,0.0,0.0,3124.0,4875.0,0.0,0.0,0.0,0.0,0.0,0.0,4882.0,0.0,0.0,8349.0,0.0,2753.0,8052.0,7734.0,3499.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.014768843073288448,375.06,378.76,373.62,3.6999999999999886,-1.4399999999999977,0.009865088252546172,-0.0038393856982882335,-0.631657834163057
2091,2092,193544.0,41546.0,5964.0,23630.0,8631.0,3952.0,4651.0,0.0,34908.0,3951.0,3742.0,0.0,9681.0,0.0,3465.0,3217.0,4333.0,0.0,0.0,0.0,0.0,0.0,0.0,6535.0,0.0,2931.0,6342.0,0.0,3597.0,7560.0,10716.0,4192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013467299369286805,373.25,368.24,374.12,-5.009999999999991,0.8700000000000045,-0.013422638981915536,0.0023308774279973132,0.13364695819523148
2092,2093,189014.0,46711.0,7659.0,22040.0,7061.0,4620.0,5286.0,0.0,27699.0,3565.0,3311.0,0.0,9523.0,0.0,2601.0,3748.0,4771.0,0.0,0.0,0.0,0.0,0.0,0.0,5058.0,0.0,0.0,7634.0,0.0,3250.0,7226.0,9636.0,4309.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.016624937369527245,373.25,368.24,373.22,-5.009999999999991,-0.029999999999972715,-0.013422638981915536,-8.037508372393809e-05,-0.24114463319221294
2093,2094,147327.0,29706.0,6287.0,17226.0,5510.0,3385.0,3820.0,0.0,29476.0,3188.0,2256.0,0.0,6656.0,0.0,2187.0,2671.0,4010.0,0.0,2140.0,0.0,0.0,0.0,0.0,4860.0,0.0,0.0,6560.0,0.0,2298.0,5658.0,5962.0,3471.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.014829946833008246,372.76,368.24,373.8,-4.519999999999982,1.0400000000000205,-0.01212576456701353,0.0027899989269235537,0.15516318887104977
2094,2095,193034.0,36336.0,9487.0,22942.0,6593.0,5044.0,3642.0,0.0,39198.0,3694.0,5165.0,2784.0,9467.0,0.0,0.0,3165.0,4614.0,2641.0,0.0,0.0,0.0,0.0,0.0,5946.0,0.0,0.0,7936.0,0.0,2765.0,7312.0,9891.0,4412.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.015963088009733156,374.28,368.24,375.04,-6.039999999999964,0.7600000000000477,-0.016137650956503102,0.0020305653521428546,0.33063139931740854
2095,2096,196192.0,44739.0,8686.0,21735.0,5390.0,6294.0,2830.0,2718.0,37444.0,3380.0,3455.0,2708.0,9635.0,0.0,0.0,3082.0,5606.0,0.0,0.0,0.0,0.0,0.0,0.0,4416.0,0.0,0.0,8425.0,0.0,2926.0,7223.0,10199.0,5301.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.016406197392024306,372.03,372.54,372.94,0.5100000000000477,0.910000000000025,0.0013708571889365917,0.0024460392979062107,-0.5630932589692773
2096,2097,229469.0,49386.0,10005.0,29199.0,6702.0,8970.0,3369.0,0.0,42339.0,3938.0,4842.0,3942.0,14083.0,0.0,0.0,3568.0,4615.0,0.0,0.0,0.0,0.0,0.0,0.0,4859.0,0.0,0.0,7327.0,0.0,3147.0,10000.0,11474.0,4879.0,0.0,0.0,0.0,0.0,0.0,2825.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.015578523383652116,366.76,366.0,366.42,-0.7599999999999909,-0.339999999999975,-0.0020721998036863365,-0.0009270367542806301,-1.7793788548659957
2097,2098,79267.0,21939.0,5154.0,9105.0,5210.0,2923.0,2285.0,0.0,2186.0,2419.0,0.0,1098.0,5454.0,0.0,1062.0,1809.0,1473.0,1558.0,0.0,0.0,0.0,0.0,0.0,1381.0,0.0,0.0,3355.0,0.0,0.0,3752.0,4066.0,1963.0,0.0,0.0,0.0,0.0,0.0,1075.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.014051911327317956,370.47,371.58,372.28,1.1099999999999568,1.8099999999999454,0.0029961940238074636,0.004885685750533053,1.5740840227785422
2098,2099,161472.0,37964.0,6589.0,20261.0,6362.0,4505.0,4116.0,0.0,23526.0,2742.0,3012.0,2628.0,11869.0,0.0,0.0,3272.0,2895.0,2344.0,0.0,0.0,0.0,0.0,0.0,2661.0,0.0,0.0,6442.0,0.0,2388.0,5448.0,8355.0,4093.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.014010704457608436,369.77,370.0,370.8,0.2300000000000182,1.0300000000000296,0.0006220082754144762,0.002785515320334442,-0.39913700107873823
2099,2100,203965.0,44768.0,8320.0,24438.0,6241.0,4784.0,3134.0,0.0,37574.0,2357.0,4007.0,3145.0,15884.0,0.0,0.0,3710.0,3763.0,0.0,0.0,0.0,0.0,0.0,0.0,3245.0,0.0,2412.0,7882.0,0.0,3047.0,8439.0,11808.0,5007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01743661268287001,367.7,365.9,366.56,-1.8000000000000114,-1.1399999999999864,-0.004895295077508854,-0.0031003535490888856,-1.156700130947187
2100,2101,176399.0,34371.0,6602.0,18187.0,6782.0,5338.0,3340.0,0.0,35106.0,2399.0,2866.0,2771.0,11186.0,0.0,0.0,2739.0,4171.0,0.0,0.0,0.0,0.0,0.0,0.0,3154.0,0.0,2608.0,10371.0,0.0,0.0,7033.0,9971.0,5203.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.014140479538321506,367.57,365.8,366.32,-1.7699999999999818,-1.25,-0.0048154093097912964,-0.003400712789400684,-0.06551648831622874
2101,2102,168536.0,39786.0,6042.0,17621.0,5584.0,5354.0,3132.0,0.0,28140.0,2523.0,3001.0,2972.0,9258.0,0.0,0.0,2488.0,3844.0,0.0,0.0,0.0,0.0,0.0,0.0,2874.0,0.0,2252.0,9679.0,0.0,0.0,6671.0,8524.0,6585.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01684605692519137,365.48,365.9,366.56,0.4199999999999591,1.079999999999984,0.0011491736893947113,0.0029550180584436703,0.06547359231776764
2102,2103,200894.0,37003.0,9385.0,25747.0,6150.0,6399.0,2432.0,0.0,39230.0,2414.0,4189.0,4397.0,10625.0,0.0,0.0,2879.0,5279.0,0.0,0.0,0.0,0.0,0.0,2530.0,3579.0,0.0,3460.0,6975.0,0.0,0.0,8250.0,12978.0,6993.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.015325678830580204,363.92,363.18,364.06,-0.7400000000000091,0.13999999999998636,-0.0020334139371290805,0.00038469993405132463,-0.6866999945064001
2103,2104,210068.0,42994.0,8610.0,26290.0,6514.0,7038.0,0.0,0.0,37103.0,3336.0,4153.0,4070.0,8845.0,0.0,0.0,2994.0,3043.0,2870.0,0.0,0.0,0.0,0.0,0.0,3787.0,0.0,3571.0,7876.0,0.0,0.0,10254.0,15197.0,8370.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.015710242447147534,363.44,362.24,363.32,-1.1999999999999886,-0.12000000000000455,-0.0033017829627999262,-0.0003301782962800148,-0.20367719916327456
2104,2105,79633.0,20270.0,4734.0,8028.0,4769.0,2862.0,1498.0,1256.0,3236.0,2023.0,2251.0,1688.0,5674.0,0.0,0.0,1357.0,1281.0,0.0,0.0,0.0,0.0,0.0,0.0,1238.0,0.0,1705.0,3039.0,0.0,0.0,3662.0,5465.0,3597.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.014647252778296885,366.0,366.88,367.7,0.8799999999999955,1.6999999999999886,0.0024043715846995273,0.004644808743169415,1.1911884688604828
2105,2106,203603.0,35949.0,9149.0,15745.0,6962.0,8340.0,2696.0,0.0,44592.0,3193.0,4205.0,4033.0,11317.0,0.0,0.0,3942.0,3413.0,0.0,0.0,0.0,0.0,0.0,0.0,3495.0,0.0,3809.0,8650.0,0.0,0.0,10686.0,13142.0,7456.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.015627552380137768,365.95,365.98,368.9,0.03000000000002956,2.9499999999999886,8.197841235157988e-05,0.008061210547888997,0.3252914068853317
2106,2107,121641.0,27586.0,5247.0,13899.0,4682.0,2944.0,2731.0,0.0,14375.0,2473.0,3167.0,2087.0,6141.0,0.0,0.0,0.0,2785.0,0.0,0.0,0.0,0.0,0.0,1817.0,2862.0,0.0,3268.0,5708.0,0.0,0.0,5443.0,7060.0,5366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.015733292401590673,366.17,364.88,367.46,-1.2900000000000205,1.2899999999999636,-0.003522953819264374,0.003522953819264263,-0.3918793882327323
2107,2108,151729.0,31034.0,6255.0,19386.0,5228.0,4144.0,2750.0,0.0,23662.0,2357.0,3711.0,2514.0,8012.0,0.0,0.0,2411.0,2359.0,0.0,0.0,2280.0,0.0,0.0,0.0,3375.0,0.0,2662.0,7517.0,0.0,0.0,8666.0,7738.0,5668.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01543988414339175,367.1,365.8,368.24,-1.3000000000000114,1.1399999999999864,-0.003541269408880443,0.003105420866248876,0.21181837931784422
2108,2109,266689.0,56961.0,13154.0,28959.0,10134.0,6206.0,3655.0,0.0,44247.0,3448.0,7267.0,5284.0,11940.0,0.0,0.0,4305.0,3972.0,4829.0,0.0,0.0,0.0,0.0,0.0,4962.0,0.0,5174.0,10097.0,0.0,0.0,13156.0,21586.0,7353.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01825393921662468,370.16,365.8,371.88,-4.360000000000014,1.7199999999999704,-0.011778690296088246,0.004646639291117305,0.9788103689362124
2109,2110,135605.0,31230.0,6087.0,13832.0,6630.0,3929.0,2543.0,0.0,17094.0,1918.0,2843.0,2443.0,7472.0,0.0,0.0,2418.0,2530.0,0.0,0.0,2901.0,0.0,0.0,0.0,2913.0,0.0,2004.0,5272.0,0.0,0.0,7907.0,8423.0,5216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.018520037448088465,372.25,365.8,373.76,-6.449999999999989,1.509999999999991,-0.017327065144392195,0.004056413700470163,0.5029965753424646
2110,2111,202431.0,44581.0,10945.0,24137.0,9605.0,6481.0,3204.0,0.0,27855.0,2399.0,2979.0,3107.0,9958.0,0.0,0.0,3785.0,7045.0,2584.0,0.0,0.0,0.0,0.0,0.0,3271.0,0.0,4116.0,7350.0,0.0,0.0,9918.0,10727.0,8384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.017599143525114318,367.41,368.78,368.66,1.3699999999999477,1.25,0.0037288043330339082,0.003402193734520109,-1.3833884880377492
2111,2112,140564.0,30427.0,6757.0,16604.0,5569.0,3468.0,2628.0,0.0,17200.0,0.0,2998.0,2641.0,8093.0,0.0,0.0,2440.0,4453.0,0.0,0.0,0.0,0.0,0.0,2036.0,3198.0,0.0,2714.0,5057.0,0.0,0.0,7379.0,8641.0,6111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.022040973411228224,367.33,368.78,367.9,1.4499999999999886,0.5699999999999932,0.003947404241417818,0.0015517382190399776,-0.20657787442241038
2112,2113,197648.0,42285.0,11371.0,28545.0,8449.0,5091.0,3025.0,0.0,26343.0,3125.0,3167.0,2777.0,9306.0,0.0,0.0,3494.0,6102.0,0.0,0.0,0.0,0.0,0.0,0.0,4158.0,0.0,3260.0,7522.0,0.0,0.0,8896.0,10831.0,7180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.019371519194633674,366.48,366.36,366.9,-0.12000000000000455,0.4199999999999591,-0.0003274394237066103,0.0011460379829730805,-0.2725538293813028
2113,2114,179354.0,35439.0,11654.0,24057.0,8169.0,4019.0,2527.0,0.0,25607.0,2549.0,2709.0,2675.0,8170.0,0.0,0.0,2470.0,5343.0,0.0,0.0,3395.0,0.0,0.0,0.0,3487.0,0.0,2988.0,7956.0,0.0,0.0,8063.0,11025.0,7052.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.017804647665539308,368.59,368.5,369.22,-0.08999999999997499,0.6300000000000523,-0.0002441737431834179,0.0017092162022844803,0.6283516602567709
2114,2115,146507.0,32541.0,7452.0,19625.0,5690.0,2995.0,3732.0,0.0,16939.0,2743.0,2692.0,0.0,7221.0,0.0,0.0,2292.0,2302.0,0.0,0.0,2871.0,0.0,0.0,0.0,3935.0,0.0,3322.0,6266.0,0.0,2361.0,7210.0,8470.0,5848.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.018054822866058633,368.7,368.86,369.38,0.160000000000025,0.6800000000000068,0.0004339571467317782,0.0018443178736100574,0.04331582652010617
2115,2116,268294.0,59948.0,15445.0,38422.0,10058.0,7398.0,4775.0,0.0,34144.0,4683.0,5563.0,5271.0,13441.0,0.0,0.0,4233.0,4377.0,3043.0,0.0,0.0,0.0,0.0,0.0,4956.0,0.0,6814.0,8468.0,0.0,0.0,10087.0,16900.0,10268.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.015592862051518785,369.55,370.12,371.34,0.5699999999999932,1.7899999999999636,0.0015424164524422412,0.004843728859423635,0.5278181720256314
2116,2117,143738.0,34648.0,6561.0,19635.0,6727.0,3772.0,3057.0,0.0,19505.0,2107.0,3221.0,2138.0,6071.0,0.0,0.0,2234.0,2117.0,0.0,0.0,1723.0,0.0,0.0,0.0,3465.0,0.0,3365.0,5115.0,0.0,0.0,5642.0,7479.0,5156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02122074984156513,370.2,371.34,372.02,1.1399999999999864,1.8199999999999932,0.003079416531604595,0.0049162614802809035,0.18278587172732833
2117,2118,222363.0,41393.0,12390.0,32487.0,9617.0,7039.0,3290.0,3851.0,33170.0,3767.0,4342.0,3797.0,10081.0,0.0,0.0,3728.0,4551.0,0.0,0.0,0.0,0.0,0.0,0.0,3610.0,0.0,7073.0,7385.0,0.0,0.0,11470.0,11442.0,7880.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.020048523099852875,367.64,367.56,368.52,-0.07999999999998408,0.8799999999999955,-0.00021760417800020804,0.0023936459580022884,-0.9497449256485402
2118,2119,219061.0,45541.0,12533.0,29893.0,9006.0,6136.0,3849.0,0.0,32140.0,0.0,4178.0,3671.0,9990.0,0.0,0.0,3837.0,2970.0,0.0,0.0,0.0,0.0,0.0,0.0,3549.0,0.0,6757.0,7353.0,0.0,3265.0,9293.0,12882.0,8626.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.019816472167509556,371.03,371.42,370.58,0.3900000000000432,-0.44999999999998863,0.0010511279411369312,-0.001212839932080878,0.5558853688812139
2119,2120,212014.0,45474.0,9413.0,30033.0,8527.0,3621.0,2757.0,0.0,34749.0,2490.0,3997.0,3451.0,14086.0,0.0,0.0,2918.0,3041.0,0.0,0.0,0.0,0.0,0.0,0.0,3522.0,0.0,3075.0,7347.0,0.0,4399.0,10157.0,11826.0,7131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021294924482911745,369.99,368.66,371.76,-1.329999999999984,1.7699999999999818,-0.003594691748425638,0.004783913078731716,0.31740908112761107
2120,2121,178851.0,38812.0,7725.0,23127.0,6856.0,4815.0,3308.0,0.0,26625.0,2115.0,2670.0,3588.0,8732.0,0.0,0.0,2470.0,3502.0,0.0,0.0,0.0,0.0,0.0,0.0,2899.0,0.0,4891.0,5813.0,0.0,2510.0,8748.0,10999.0,8646.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.017255892730754438,369.6,365.44,368.44,-4.160000000000025,-1.160000000000025,-0.011255411255411296,-0.003138528138528218,-0.9010965150363678
2121,2122,123466.0,28387.0,6193.0,15631.0,5637.0,2888.0,2585.0,0.0,11220.0,0.0,2751.0,2682.0,8647.0,0.0,0.0,0.0,2127.0,0.0,0.0,1942.0,0.0,0.0,0.0,2862.0,0.0,2165.0,3399.0,0.0,2245.0,6119.0,6061.0,5457.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01699810453149914,368.82,370.32,370.66,1.5,1.8400000000000318,0.0040670245648284364,0.004988883466189531,0.5989316354610768
2122,2123,135779.0,32145.0,7884.0,16436.0,5518.0,4583.0,3470.0,0.0,9273.0,3488.0,4811.0,3105.0,9928.0,0.0,0.0,0.0,2118.0,0.0,0.0,2077.0,0.0,0.0,0.0,3046.0,0.0,2711.0,3142.0,0.0,2511.0,6508.0,5981.0,7044.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.018049973322651843,367.55,369.7,369.38,2.1499999999999773,1.829999999999984,0.005849544279689756,0.004978914433410475,-0.3465266121609263
